TRACK_ID,REL_PATH,reported_duration_sec,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_contrast_mean,spectral_flatness_mean,spectral_rolloff_mean,hnr_mean_db,inharmonicity_mean,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_01_std,mfcc_02_std,mfcc_03_std,mfcc_04_std,mfcc_05_std,mfcc_06_std,mfcc_07_std,mfcc_08_std,mfcc_09_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,measured_duration_sec,analyzed_duration_sec,analysis_windows,hnr_valid_frames,inharmonicity_valid_frames,extraction_status
track_1166104,04/1166104.mp3,203.0,1439.262612565254,862.6008141823335,1957.3405993678189,731.0462897149671,25.971479186482007,0.0189593362705768,2902.3533866155426,5.165082448643602,0.0123522612639647,-267.4644030940794,108.78967636203546,28.965258153189108,19.831389348433923,6.5997065953361975,9.312267512357668,-12.279924851428706,-7.586599915234382,-15.370447856627502,-3.658907646428141,-8.53255866618021,-12.309838267389216,-13.194976415251007,125.74304728218024,41.58694833897284,21.286213873153457,14.030232213130375,10.954212236102416,12.386637506746668,12.135584768645783,11.958090790765082,10.66562706090972,9.703018038793504,10.067772448240795,9.32342685873025,9.338028865987106,203.0,203.0,1,78,78,ok
track_1130998,98/1130998.mp3,277.9,2134.125754524845,614.2163041797453,2448.911232303181,340.6727074915335,22.98856803664232,0.0012655982684906,4828.683301612688,-0.6699424704995303,0.0149453189460521,-91.022291797057,96.71466928267787,9.492271012190482,34.34516351171495,-4.121304293107256,16.488175839256357,-2.345828603089379,0.3843722047055199,0.5797332076926358,-1.5557289872067654,-2.4823941740559863,2.120914447753768,-6.902174633639668,67.26476015773378,21.851216605369185,15.398328059362829,11.330955180822729,13.014295904858743,8.75498005758189,9.047896736127074,8.79164517612821,7.298972284407538,7.33825576116769,7.929741611585938,7.128663898930955,7.024708648042769,277.8683900226757,240.0,1,75,75,ok
track_1208040,40/1208040.mp3,269.0,1739.481277734774,530.2028970692171,2046.786025125681,397.7270140591067,25.01212660127174,4.003345691117278e-06,3649.759180405561,2.2574279280423823,0.0138756178894778,-81.5616422329501,119.03359411476936,-10.08255571866878,35.67125082225539,1.997753548245205,6.537369498575031,1.593729031936124,3.6301092380944686,-4.7968513543038895,6.945833403013442,-4.998162318329938,0.2009625224971094,-2.7551200456885567,69.33143146032857,25.46967255619111,15.86393011541331,13.974435180807813,10.971737326527204,10.15830506348468,9.055292944555518,7.154399668853575,8.664569933928167,8.799501613693408,6.6473029924701805,7.629322490992809,7.417198711438021,268.9091156462585,240.0,1,78,78,ok
track_1264089,89/1264089.mp3,247.6,657.3252916717973,293.6659446447309,709.5663969670784,210.77164067122675,27.37485859249225,0.0027872335214836,1047.8280389272022,3.541623139634802,0.0144388561914653,-339.82591152634046,169.7747847033728,30.950166240940646,5.382947703302102,2.469852166865223,-3.126074003335377,-0.3773892677620474,-2.3608874867615453,-3.0884296224858385,-0.2145337668390922,-0.6353604745324528,-0.924990950437009,-1.0215833751140913,73.07259466072573,39.592575531303886,29.86489293491408,13.795919382079669,9.34619115416143,10.707245041101231,10.003987095097331,9.183331585190638,10.39530553273072,11.256757327112204,9.737655545076962,10.4643138685329,8.89588340282623,247.6,240.0,1,79,79,ok
track_1152622,22/1152622.mp3,102.0,2324.02957522681,918.2461845642111,2308.353525703647,527.0204433164103,22.74239653604233,0.0013995831018806,4763.826693715862,-1.0770513824561827,0.0158553500879061,-95.26049865309945,91.31975589118116,-13.76030816921509,30.381463586195498,8.736886058859426,8.18736340726811,-3.471871748649713,7.584649625984197,-0.815541929579359,1.7554064993871632,-5.104072272474888,2.8477120913046297,-0.7759973526350276,108.16532177232624,39.58176871947592,23.46427511244978,15.539889913467812,15.478036567948346,10.095245718270334,9.998095339884236,10.515311822002518,10.09050486584642,8.649296139597507,8.39582267017867,8.296982401841737,7.468169371335463,102.00714285714284,102.00716553287982,1,71,71,ok
track_1284528,28/1284528.mp3,227.5,1622.8065106713243,855.8269179839385,2240.762412436402,691.6990478853368,24.5402199890428,0.0022141906655714,3679.9177922808194,2.918343757031318,0.0205305073079196,-191.29902429328465,108.5563269719337,28.56351571421882,26.29719688330766,12.569660825775523,13.322107029264586,7.332963740432397,13.264830005068603,1.7174187483601633,3.742069644301525,-2.8271674570847622,-2.8041220830576594,-1.127031407618706,103.02767876294796,36.63017169334552,22.8490808054712,14.696577607347717,11.378806403967314,12.05173910114156,9.737788335332414,9.994971528715762,9.992525776798471,8.315735371653274,8.463246122593153,8.252331848648417,9.01837631508813,227.43242630385487,227.43242630385487,1,74,74,ok
track_1275425,25/1275425.mp3,222.1,1930.8804937107884,839.7413141013383,2127.9475801795847,650.3766510102305,24.355488515861968,0.0105018373724319,4004.186460449933,1.7174541757106112,0.0140105957394838,-105.70484799416256,102.30336470942436,-6.1741881320176,25.397272108244767,2.486467778312872,8.679708655742898,0.7519529736044904,3.313992781243557,-1.2767962143958855,0.9161811105299892,-4.507359773911757,2.209852023229473,-3.164623981116118,136.04829148408834,45.23976845543343,26.032736577433383,18.52117070189131,13.453321235943896,11.491554661235458,10.250502602275144,10.208541474972376,8.315624823032183,10.10880462144718,8.978172768886944,8.210919744424235,7.7848557197548605,222.11539682539683,222.1154195011338,1,78,78,ok
track_1166943,43/1166943.mp3,192.1,577.471171325342,905.5080743289208,704.3135131664924,572.4617246258608,26.91089014751363,0.0352349283868503,975.5629524381347,7.939547261178249,0.019264375264484,-351.03571014828714,147.28760969661147,45.07179440256902,17.652821440089216,17.02883889424617,10.379784840169664,8.137868164308948,6.042791551665037,4.674904505018974,7.045540982479986,7.148225894196357,5.549727024376025,6.961123416782061,62.94541826905773,48.92317965710937,24.786315027947968,14.846471797677262,11.84811554915315,13.3817139260648,11.976102920079288,11.257084843855669,11.703743295231078,10.437997215376384,10.066541189269222,11.329779556706075,10.457142469360509,192.0010657596372,192.00108843537416,1,76,76,ok
track_1289369,69/1289369.mp3,546.0,2127.261728912364,636.655004906052,2149.079294026738,527.0509057433935,23.3249890643796,9.390091937055382e-06,4481.538525749656,-0.2660203168419657,0.0129896886337667,-30.175938899520467,105.25082658226646,-27.37373115091791,41.68334017967915,-2.8788606187412675,15.838381321307116,3.790734956022957,11.599472941946807,-0.4916060020597133,0.0387955972352753,-5.791846422663091,4.022354949694617,2.9584097111851397,60.94334109160436,36.85384910534199,32.00921519088893,11.714936401402165,13.610269010285675,8.657103045422774,8.678249073313575,10.1906215775148,7.050318233322309,10.998061616262888,6.682429461479594,8.799612804876885,6.1253235506772805,546.0,240.0,1,71,71,ok
track_1399631,31/1399631.mp3,219.1,1641.1482401889407,1151.859193975858,2209.2849764609086,668.0057597721999,23.842233515488665,0.0202786061737631,3485.843843341038,4.608537191306803,0.015446281970793,-254.37705761585192,77.86770819560842,16.42335800999728,24.069942846920718,15.181405201206124,24.403939559698085,4.150772128223779,9.92234038213252,4.396279120030247,14.599207994884871,7.17088892592554,8.843770289556561,0.9944808813769446,91.5016420924968,40.63268563774952,30.541937573759267,19.974030969678523,19.626154531343055,16.228956679084234,13.64475269092921,15.344352582804069,12.943266965212947,11.628724077373692,11.411170561130495,9.727854527306242,10.9957874644307,219.11510204081637,219.11510204081637,1,72,72,ok
track_0900510,10/900510.mp3,216.6,2101.426732367193,718.2388604209991,2199.5626206587845,542.9212074135279,24.6218716524044,0.0159995602331563,4352.879993052671,0.6636586438843727,0.0110645324108306,-124.69820023639946,96.65229050001037,-14.792449155760494,17.443929702775172,-2.139223628195792,1.8196102098688025,-10.66383822063243,-4.432437002111113,-6.414823073535154,0.5488729242852044,-4.436865560982,-0.1218743132927341,-5.61844432719194,106.51048705456412,32.98055579240451,21.937974037475257,16.858074763412294,12.907181089931074,12.130005088901882,11.960946097344012,10.50242312157575,9.629412339504864,9.84307143208958,9.935441603902133,10.76090841353399,9.550434126631002,216.59002267573695,216.59002267573695,1,74,74,ok
track_1210790,90/1210790.mp3,174.6,1952.6097239425312,574.8043043646081,1958.8059344186229,444.258611005545,28.957536027886032,1.137726762388426e-05,4031.701215142072,1.846008571840644,0.0174712390985135,-210.16117310796795,95.37929321175412,-29.796392003589265,69.09055257314235,4.474864704959182,16.4314892926809,3.00530969547658,8.086475698304119,-3.930969221863406,-2.3557776215673583,-5.225308647025386,-5.572684190270976,-1.434492909565108,89.2508511187375,29.31919536952917,19.917702632593787,20.889139006118736,15.442220327051418,10.26202866100964,8.52153257683856,9.799315815834415,9.268069608448194,9.31562671504988,7.71803698800243,9.122386014468733,10.12087018101059,174.5,174.5,1,77,77,ok
track_0284926,26/284926.mp3,349.4,591.001654453659,156.41614281377915,716.9570783776746,181.70209494330183,25.03012457254693,0.0008061540988781,872.3395167489539,5.446152046035783,0.0122566944259632,-385.5470777495358,163.96970828458518,40.016399976747664,3.5409854751603964,1.7215479311786286,-5.026052285094266,-9.197561735105838,-8.188571135108374,-7.066922610156359,-7.903315442225725,-6.850424131620733,-2.5525218294756837,-0.155738456451533,76.59227800333194,41.20480740588165,33.35105727886013,16.898217809405956,11.136969812118853,8.933146647672888,8.47969135358254,7.170571370623519,7.242124756950885,8.21068665176924,7.645853496119041,7.8328119893410015,8.394288143778216,349.38666666666666,240.0,1,78,78,ok
track_1055323,23/1055323.mp3,198.8,2467.7406438852777,604.749836138885,2711.875149879975,374.9643718438069,21.540554840322525,0.0058160107923985,5644.217295423847,-0.7714153551476252,0.019728340897223,-143.71404778547236,84.08296097429277,12.161874230442326,23.951481598434604,0.2206286396657195,10.736307242768817,2.193561816924343,7.749422213265446,3.1952703426909745,6.236588012340487,3.276105703055319,3.354579690375113,-2.020013452406372,86.37896798862675,22.038150465289743,16.064715016574628,9.419671301114995,11.037792920220854,7.708867376422367,8.29133162756857,6.468444623411714,6.594696950426863,6.033693622374117,6.597110430047115,5.971255897285589,5.902452550978818,198.7435827664399,198.7435827664399,1,77,77,ok
track_1190841,41/1190841.mp3,245.7,2680.202416368691,655.2346868231974,2648.5318191980923,379.3391357594218,23.66820868558316,0.0002468735036361,5670.90008384303,1.262746064332281,0.0157452286535398,-127.60915613081522,64.43668032566737,0.8447929798598739,30.297528039627988,5.925574407888463,9.405776798087189,2.473396261387012,7.835919773026626,-0.839722471618405,-0.9149843815803504,-2.747464799600432,-2.7452670154619483,-5.867560829807955,119.03986660434086,23.32204683948917,16.64841801101241,12.662339676412964,12.568298870781785,13.329449287018212,9.20921270043017,9.422946001506462,9.7903099034112,11.297901289644706,9.595322841541751,8.423936738993143,7.560449318832054,245.6696371882086,240.0,1,75,75,ok
track_1156435,35/1156435.mp3,206.2,1361.8385551912322,474.5795575279466,1686.265932462986,497.27857205610457,23.285892834031237,0.0097002982543385,2708.7707540148917,0.3559069510819326,0.0185321344890045,-141.19267702951956,139.03637984409792,-18.33944341428926,23.87915335632185,3.384235561716169,0.0514281306626788,-5.205082655141134,0.1151428541703181,-9.803669658645044,-1.0753295943925387,-3.896589080343465,-0.1380782586965672,-1.8411358281850057,90.59620604790456,33.5979574002709,25.335652112521228,12.471784907606184,12.81243683059532,11.41950077356444,8.91610074259259,8.187883069075719,9.50299184747141,8.086717775016718,9.161456867729992,9.224257603549026,9.326324524654636,206.19897916666667,206.1990022675737,1,78,78,ok
track_1087795,95/1087795.mp3,506.4,2078.990499871848,598.9586782365585,2539.520427046096,360.7714509312158,22.90334699890673,0.001727704750469,4745.454638218363,3.326265359733405,0.0162907449774254,-164.63323783450082,91.52776356736896,19.080993212793373,32.47241656257318,3.666290758002114,2.7945123504765834,-3.3681652370844635,-3.0606338382221403,-7.016740828922996,8.25637638704648,-0.7607752542525397,0.5524232695459449,1.8163793468977625,53.75764539217039,24.83123398331123,13.087695496359355,12.1686441725399,10.43321045291906,9.245614891935386,8.722003679272534,8.758882460689534,8.081775315244526,8.260064783070586,8.966284081187723,8.696661177185426,8.017027778538063,506.4030158730159,240.0,1,79,79,ok
track_1049746,46/1049746.mp3,236.9,2115.870871811092,868.3485311449678,2246.7944794479927,568.3053617120822,22.58874149829647,0.0070755521127383,4315.426154987869,-0.5914368962534267,0.012126027063906,-83.26289648188872,102.74457091706287,-1.889693146213084,26.77720744344662,0.2821263541228198,4.66309465963354,-0.3877394914717642,3.515513637838539,-5.157933040866138,1.5937797097585464,-0.6868392961153974,0.4819542063684449,-2.0912876331985344,128.85109881923196,42.611566731197634,24.106297360473015,17.464306651271404,15.00627824823554,11.565617611531168,9.971263521564008,9.1155997255086,9.118168161961076,8.997090565607765,7.674138516568428,7.689137018206187,8.158374625203656,236.85333333333327,236.85333333333327,1,78,78,ok
track_0564206,06/564206.mp3,204.0,1900.177944044628,815.9274167563044,1992.611568869391,496.815447508696,21.865714160485936,0.0091146541720861,3790.842472999481,0.1586123033327845,0.0168582881881133,-110.09588987233774,112.71623049456944,-15.293922499845465,27.5728120469992,-4.081829636611596,8.398928265635119,2.161088574131166,6.694356065560478,5.737321797203983,2.2558685114258528,3.786997623936748,1.7710316647442126,-2.7173966498951785,134.64868534329807,48.43729037535351,21.432279979783186,16.703405460461987,9.4638497229549,8.053133392865417,7.684348969340637,7.445005299765707,7.718030648536638,7.1134547719941565,6.726502237554516,6.182634857513748,6.799630900546915,204.0,204.0,1,77,77,ok
track_1109863,63/1109863.mp3,81.7,614.11211885898,476.9177287652249,975.8230153204742,572.6058805131833,23.000510161253125,4.7670408533695005e-06,1136.2208613964317,4.06230858071332,0.0185164922341657,-269.34347802249334,156.96467653851568,47.72771515391549,23.030170135413982,8.02911054965597,9.475106828476104,8.63583882016765,9.220564349778767,8.093492874439795,10.323845866627998,3.8459418053006056,2.1125464724598704,0.7436768163068663,116.98632142839712,37.44707439497597,45.98751627286298,18.37407292707753,13.125198279810734,12.637837865178252,10.511650221051449,10.463886620536863,9.569755457382763,9.40016276454207,9.69062943728673,9.67310882421032,9.941269620628791,81.64950113378684,81.64947845804988,1,57,57,ok
track_1290698,98/1290698.mp3,165.5,1736.7919152054146,789.5823104234188,2315.876210549674,594.952782541865,23.95349779342014,0.007314350285344,3961.006580115669,4.203838444632623,0.0186389942167159,-146.85061697291178,103.2947721699185,20.87776846318843,25.779806775055167,10.297611247069147,23.25118755181525,6.664373096371086,11.32119708105721,6.355882503825116,4.737650051915275,-1.8587293857443303,2.589360130680572,0.3964014649035737,99.9930592011403,34.08463901565864,24.651930807570267,16.613933823575437,12.314240509787728,11.573121039057842,9.663862622477142,9.525586637910353,9.18627254471225,9.03461200395283,9.86361922386732,9.90056371413096,11.45416107752748,165.4736961451247,165.4736961451247,1,78,78,ok
track_0149296,96/149296.mp3,201.0,1354.7517063073312,807.1279986421243,2231.580725959416,658.5494070503845,28.386785941727748,0.0336983124910433,2901.363442337126,8.53016734178384,0.0164660422141463,-255.3730197329024,86.49304379206944,40.49069013200512,37.004857350439885,34.078205730267314,20.383504702301774,2.102272982332794,-0.4475359833441383,-6.733024339834623,-1.6425287198028753,-11.80737205891764,-2.6114258362359863,-10.613007936808916,95.0763974159139,33.47906620892275,18.03707394355517,13.811317482707048,13.305228048374648,9.85548203614536,10.237761569658236,8.817246795733002,8.643060684464052,7.811476943003867,8.9603203050082,8.434711691179741,9.516581557209577,201.0,201.0,1,79,79,ok
track_0078726,26/78726.mp3,246.3,1297.8248198215108,739.8706461052561,1832.820690310009,548.30387718407,24.89266391025385,1.2430276244827102e-05,2440.834198942864,2.958931445302118,0.0146785191195191,-167.19145342118645,134.89450135227617,20.98051069467905,20.894414637347356,8.280851156983507,12.330692074535884,0.5316294802925131,3.018286335646952,-5.23654908212806,-3.0362947697887464,-4.671751965247109,0.5884196564838818,-6.218101868464326,118.02018137563772,30.07128697651415,26.8412837115726,13.171422336741454,13.012273904664523,9.271765182096594,10.206134997224014,9.507692287976075,9.127053106815142,9.850153388744316,8.602007001751588,10.243267502928797,7.789317706562032,246.29727891156463,240.0,1,78,78,ok
track_1234423,23/1234423.mp3,148.7,1638.5445513842596,659.9624666130934,2255.211944843832,517.5931160313266,24.49080453396052,0.0050288111871952,3641.570439433292,3.114487145319789,0.0145755164573363,-150.1045811729233,106.55869158538265,23.93903398091447,34.27491049512545,8.349461246800411,6.0158015353620575,0.3373912107929822,1.333984615616739,-6.518882614878044,-3.150974658340416,-8.101074510990614,-6.054604554277073,-9.3253771835847,96.04398727597692,27.42710809873233,21.797269892430137,16.055952355581773,11.44723974939637,10.816350782877253,8.678249541466748,8.45439987165821,8.159210817683958,8.390491338812181,8.676547205186859,9.41075820144786,8.412672157972658,148.6177551020408,148.61773242630386,1,77,77,ok
track_0084183,83/84183.mp3,314.6,2413.412423403943,551.1398677439905,2393.97682021737,429.80241337344233,23.784261806854108,0.0050920461985631,5001.933295660344,0.5250229925095253,0.0087330208186734,-238.2299561563291,84.35946885208331,-14.820393101307715,24.01916246864463,-2.5852064599737887,3.390896093067872,-5.750511528804809,1.6076622457083476,-2.030581393733624,3.177802630651875,-4.817593358676223,0.2269063644199819,-3.177639789500522,92.3444156310414,23.687402177577376,17.65919425108132,13.72084985516002,14.775515982464611,11.997781055647874,12.216042963722389,10.102609150522865,8.025545334063366,7.817689286125568,7.871135192305432,8.183643862540013,9.561028970525456,314.52,240.0,1,79,79,ok
track_0846412,12/846412.mp3,275.3,2523.7274191530696,984.7786583297444,2521.7426077007226,591.7582782061967,26.602652494346025,0.0015280461866271,5365.916511370302,2.1328364018814523,0.0079077173292733,-138.134024437021,75.05422976840397,2.2254837786399646,29.906143017522645,1.360600777906034,12.361360128596282,-7.913568557100587,-3.239501383516364,-9.625254251571782,1.9862627286079049,-6.034026807516845,6.325422060244498,-8.873483639656662,57.367192332822334,38.02132252455546,24.86312468497921,17.670447753538244,16.21850354358989,10.498964936328068,12.500262744642887,10.186724661014091,12.298320507404972,8.702657750838984,9.87602925738202,9.07685218009292,10.640804968759726,275.27943310657594,240.0,1,77,77,ok
track_1231036,36/1231036.mp3,197.8,1243.371403575629,443.8315023852332,1809.9835298517396,374.2320679634972,21.10473910374908,0.0202909920968793,2685.776664696268,0.2026395884378857,0.026979552888126,-175.60017456689485,123.4407710082843,-2.937712185578143,37.30574408492407,8.076157172593627,21.672182098940063,3.0337464888662145,8.549981474589288,3.065305409179338,5.800259938290818,1.3402765004524542,3.392285771868917,1.3156890453824113,100.01050533711172,31.064211532615097,18.46358613829986,11.047703085609632,8.928398991685645,9.118388880401977,6.993582552672869,7.246717287402517,5.197603624616859,5.362779681219238,5.758442075060469,5.45884848840006,5.619507279388812,197.77242630385487,197.77242630385487,1,69,69,ok
track_1360754,54/1360754.mp3,261.7,2407.115355645347,743.9660296633059,2742.438757451559,560.4270333866152,20.565673243115548,4.450790604905627e-05,5585.114144245537,-1.4971979187163609,0.0195716496485106,-134.62300418867605,97.01660343847776,15.151082392534908,15.738164865014276,12.11326252919461,4.859925683531564,3.157075644997143,8.28171757640369,-5.858733465688036,5.8270328066817445,1.5021563741548245,5.1725417213080505,2.1048335962932074,63.533734575797375,27.603887044155226,28.596128263630337,15.38379767749854,12.309991824081305,12.802183962966794,13.86097123030671,13.985878268663036,8.156509156501071,8.583585797432454,8.155348288511364,7.371445730210889,7.959769382516801,261.64244897959185,240.0,1,77,77,ok
track_1159615,15/1159615.mp3,180.4,2081.224795707806,625.6766900025258,2222.343913379478,444.8193966210848,23.480542008868184,0.0001511455751285,4326.603669858774,1.0759505848871227,0.0109025529795109,-87.67399630984946,96.4540745709674,-12.946306124689198,25.487393261004307,-1.6015553361202666,8.91228587176468,-5.437551474427663,2.621142684447993,-2.0135556077048777,8.270286624487559,2.212481826144858,3.012321520131381,-1.7592748530148647,112.72565565284998,26.751073617613724,20.603581926895025,11.519892734278487,9.907855684836356,9.070095067136084,10.31414983141076,8.68178387417861,12.291994643959944,8.66646686165505,8.964187616031735,8.16544510874008,7.55904913263443,180.38666666666663,180.38666666666663,1,77,77,ok
track_1136877,77/1136877.mp3,151.0,1826.539360763204,930.3986917095028,2074.8915894416214,559.7441778265404,22.973619419322663,0.0050612683440125,3778.653370762224,-0.2910182242765445,0.019181321292487,-175.71373231573315,94.41891239931164,20.25433927608498,48.730019482328046,-6.334318669475638,10.575945139637213,-8.405331004422438,-0.6998363006977435,-2.6608538891399007,-5.545963306102539,-6.914762003081799,-6.115736267536015,-4.753259448144416,130.81871023280084,34.16238438529311,24.054463031745687,16.992840554930854,11.00688099353491,11.036156296994417,9.98230584264978,11.612150784130094,10.200930918680676,9.815362188907768,9.640879311257224,9.023218555879415,7.522315604854681,151.01122448979592,151.0112471655329,1,71,71,ok
track_1393489,89/1393489.mp3,240.1,1622.3403829182153,471.242086796736,1835.6993293780276,532.6970147220454,23.97163659909567,0.0011258769328946,3252.3511668107826,-2.418696866292013,0.0211039258772216,-151.44245532070482,126.86081305990464,-28.577780835915448,18.45072784994213,2.6626743138436195,7.588648168574665,-3.8940080059924735,3.68720481924939,-3.304823331959076,7.001444833116366,5.134296053563062,7.374498540082523,-1.996014793090603,84.29573774330768,31.72760609769288,23.893849542953465,17.671510556477116,7.789862891306251,15.293425228172092,8.908011982129187,11.61678623343156,8.017451811590941,8.814792150146696,9.030809016143596,8.265596078702172,6.038466784780808,240.0272108843537,240.0,1,75,75,ok
track_0151089,89/151089.mp3,141.3,536.3858768633426,129.5752316329136,511.8777102171194,218.95058153052364,27.40546165687746,1.595260576328302e-05,781.2076234464872,7.151615581839134,0.0094309986617703,-356.65517530981987,171.28375754798154,46.14359881445007,-2.06486790584662,-2.325551314625641,-9.514126512670282,-17.33477764636058,-17.188384960091007,-12.905986850911365,-7.002399554325232,-5.676439376419675,-7.720235092334309,-5.336603177619843,51.52902458154171,39.787085646524446,21.2351401441459,12.193754829123112,9.271180731799468,10.074670997173351,8.005455335255927,7.1916842056294845,7.045734951236708,7.0244691823485566,7.115656326453319,8.00561810649446,8.543612577339758,141.27938775510205,141.279410430839,1,80,80,ok
track_1110767,67/1110767.mp3,187.5,1113.5685093709728,942.5225727289594,1347.5204027731104,873.5514345299928,25.61257626518877,0.0242049130074704,2055.6475697803794,5.713987766916764,0.0155185748533719,-266.21841242362103,159.50652248717037,27.00735425751022,4.73320808246132,-5.405208789468412,3.3107379663461134,-2.8058828165661254,-12.348316589799872,-11.119767685282987,-8.340116175614275,-7.116190808349442,-2.7994993923341527,-0.7931502447325748,112.03005086673204,57.461861710192245,27.07880724713608,19.793161705568167,19.39706558499157,19.407830225305947,18.39242516754872,17.439282187842004,17.38741730299259,15.215114523059777,13.515287277656704,11.298285966774948,11.059676412575351,187.4998125,187.4998185941043,1,80,80,ok
track_1075209,09/1075209.mp3,112.1,2055.4677358842555,855.9617746181683,2209.8910837851004,432.07640191826727,24.306815471585377,0.0068195737521201,4357.06320526142,0.5808677687391481,0.0162974738482117,-229.29431027762615,89.03595684309957,7.734309625351712,42.87756829100898,-1.421725421550259,18.283045554035816,5.423711844222353,6.57927726137197,-7.803503414900769,-4.838644587538823,-2.532182475031796,4.488383593427078,2.035634661756297,97.26383363957152,34.167378710887554,25.85078880938941,15.312463321715768,11.349994284411736,10.386253427687729,10.862731675459006,7.998493322457738,7.596740795478178,8.788768166538414,7.924652108436114,10.043516148877622,9.67434263350109,112.05950113378684,112.05950113378684,1,74,74,ok
track_0647540,40/647540.mp3,158.0,2807.0918412726355,825.2507512441467,2826.846110125969,328.65360788561907,22.104274708519227,0.0087668035731424,6233.580680135241,-0.8122344783143383,0.0182950312130706,-116.73520969385658,68.10063342260543,10.360610551434153,21.930326569669667,2.3465617942960466,12.570921932013594,6.244806992956475,11.17882441542906,1.7319843939087072,4.427462697029387,-7.201678621983546,1.280803944609791,-5.539161533536081,96.41101544900424,24.728962815782094,19.474058214321907,9.805170012940042,8.368509956257927,8.317750635385462,11.395617136817355,8.804481264396939,6.224142269564214,9.512360446456652,7.122116414034688,6.480187507764542,6.720778421889367,158.0,158.0,1,75,75,ok
track_1203752,52/1203752.mp3,298.7,1429.5711714396484,448.3248976555691,2082.640604613772,297.4747228930715,24.687902509377825,6.096246640118713e-07,3119.6821773753445,4.471608550400752,0.0215693712667618,-134.76803289213717,110.41597085286958,10.779137226760325,39.45909255990706,7.052762208187855,15.298005247502497,5.447555318556224,11.526340732953026,-0.7641377278683626,6.439861902005858,4.634990326424984,6.158546535795606,-4.595786437716792,53.51680946614703,20.873752979483832,17.846779130018426,14.198895472060965,10.439686625927742,8.460607019901875,8.3505154011378,7.346962387820373,7.304755609557987,6.788273880568434,7.40315980350729,6.478313858868279,6.576261689965474,298.6666666666667,240.0,1,78,78,ok
track_0789658,58/789658.mp3,260.8,1752.9114586835224,566.4007024312598,2168.630100195704,442.4318793753434,21.75999827879004,0.0003933821743159,3695.5193203669214,0.7747494398187367,0.0188569345635109,-67.42028701929851,116.986244461577,-11.672003087321306,22.18325382821989,8.697163459991577,11.14103625725943,5.554788743284165,6.279502246350637,6.663539355999903,5.736505183648612,-2.13642333759173,4.086411086325036,-0.72495747690634,64.23218239412384,26.911798845594465,17.67468672274089,11.05636558231899,9.38583277193052,7.5739572358386225,7.996031456015653,6.861165576767046,6.965487094374121,6.049195348906524,5.675244483857989,5.746196627758843,6.026422945962228,260.8063492063492,240.0,1,77,77,ok
track_0512153,53/512153.mp3,138.6,1441.499682937748,454.9136805256186,1426.0808201267146,315.0842537803101,27.380942233746367,0.0058095300080369,2632.3122878959275,7.297248541689105,0.0063825183800144,-261.5827936844069,118.66159005224137,-36.39645964046339,16.148255712069723,-12.647897538031808,-13.7213432460409,-12.90870611789025,-11.923491897415769,-10.331740729437117,-7.569922166638475,-8.713238010768897,-6.335218916391635,-8.722801717751457,79.3407072774049,39.92573587531616,25.76009405674187,17.065606279608623,13.90222353658888,12.327985592200848,11.11600301255774,9.97645093757974,9.559372043018003,11.18587890053243,10.98091487141132,9.670546927136256,12.15619429023006,138.5512244897959,138.55124716553289,1,79,79,ok
track_0997872,72/997872.mp3,82.1,1199.789439764931,879.5776364595591,1400.8231754003289,603.9218100112818,25.31518776115298,0.0352218991652214,2213.609623287974,2.2182846584107616,0.0166841127884672,-331.7726823994689,168.44236304971685,-22.75041254626277,4.799999022970265,10.859675307679048,2.088474616216388,6.06335603635197,3.8018841408108734,2.596151634599351,0.158101846799381,0.3753980828316234,1.6306957731884086,0.1764699321025022,111.8261482415588,55.00517875691635,29.42105247812645,17.255320004372344,14.10708870493128,8.688096586055304,7.346777474083748,9.536152415143295,8.692548430384313,5.099754816184739,8.687315654221797,8.506768096269079,7.455031042257705,82.0,82.0,1,78,78,ok
track_1251038,38/1251038.mp3,192.1,3054.1538898357403,747.5736430759866,2648.244932499498,374.833206205627,21.485277476760697,0.0032490974316137,6076.612399357285,-2.018530193870625,0.0096158787255863,-0.802330870502122,61.62251148123222,-14.091859316402342,19.978836655999626,-6.273505287826388,4.3377537423579655,0.8658113452823114,4.739733204597361,1.7801576934470713,6.376923375655154,1.7662176294617016,2.9789811104685384,-1.3317253681936092,97.88899558635072,31.570140913960497,22.79474995123815,19.525261327724923,18.632562203454626,11.356315573488054,11.16166789035884,11.137287352457074,9.35310378162384,8.365773126140374,8.229669409757683,8.83978061483994,7.266836349471496,192.07546485260767,192.07546485260767,1,77,77,ok
