TRACK_ID,logmel_path
track_0924960,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/60/924960.npy
track_0028191,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/91/28191.npy
track_0470757,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/57/470757.npy
track_1165505,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/05/1165505.npy
track_0242738,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/38/242738.npy
track_0891601,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/01/891601.npy
track_1355271,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/71/1355271.npy
track_1268044,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/44/1268044.npy
track_1398419,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/19/1398419.npy
track_1183079,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/79/1183079.npy
track_1209624,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/24/1209624.npy
track_0459308,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/08/459308.npy
track_0711273,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/73/711273.npy
track_0922856,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/56/922856.npy
track_0848845,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/45/848845.npy
track_0941159,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/59/941159.npy
track_1302077,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/77/1302077.npy
track_0858547,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/47/858547.npy
track_0565802,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/02/565802.npy
track_1164345,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/45/1164345.npy
track_1225192,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/92/1225192.npy
track_1376068,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/68/1376068.npy
track_0284169,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/69/284169.npy
track_1049833,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/33/1049833.npy
track_0230903,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/03/230903.npy
track_1117568,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/68/1117568.npy
track_0206006,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/06/206006.npy
track_1165297,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/97/1165297.npy
track_0287788,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/88/287788.npy
track_0810897,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/97/810897.npy
track_1399518,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/18/1399518.npy
track_1243739,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/39/1243739.npy
track_1328470,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/70/1328470.npy
track_0353349,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/49/353349.npy
track_1373457,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/57/1373457.npy
track_1294886,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/86/1294886.npy
track_0417215,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/15/417215.npy
track_1093297,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/97/1093297.npy
track_1231044,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/44/1231044.npy
track_1162100,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/00/1162100.npy
track_0139617,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/17/139617.npy
track_1386497,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/97/1386497.npy
track_1148177,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/77/1148177.npy
track_1102227,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/27/1102227.npy
track_1029326,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/26/1029326.npy
track_1309759,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/59/1309759.npy
track_1300046,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/46/1300046.npy
track_0015662,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/62/15662.npy
track_1372078,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/78/1372078.npy
track_1373038,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/38/1373038.npy
track_0025241,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/41/25241.npy
track_0302312,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/12/302312.npy
track_1276897,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/97/1276897.npy
track_1270577,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/77/1270577.npy
track_1129656,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/56/1129656.npy
track_1053399,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/99/1053399.npy
track_1340366,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/66/1340366.npy
track_0731423,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/23/731423.npy
track_1300039,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/39/1300039.npy
track_1144133,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/33/1144133.npy
track_0891608,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/08/891608.npy
track_1087755,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/55/1087755.npy
track_1166155,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/55/1166155.npy
track_0897990,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/90/897990.npy
track_1195884,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/84/1195884.npy
track_1211529,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/29/1211529.npy
track_1228855,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/55/1228855.npy
track_1147338,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/38/1147338.npy
track_1149221,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/21/1149221.npy
track_1149229,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/29/1149229.npy
track_1187322,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/22/1187322.npy
track_0215561,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/61/215561.npy
track_1277848,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/48/1277848.npy
track_1073708,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/08/1073708.npy
track_1098681,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/81/1098681.npy
track_1284681,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/81/1284681.npy
track_1345057,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/57/1345057.npy
track_0263591,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/91/263591.npy
track_0986590,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/90/986590.npy
track_1096813,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/13/1096813.npy
track_0510383,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/83/510383.npy
track_1342576,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/76/1342576.npy
track_1169062,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/62/1169062.npy
track_1414176,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/76/1414176.npy
track_0773682,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/82/773682.npy
track_0799915,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/15/799915.npy
track_1084816,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/16/1084816.npy
track_1068670,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/70/1068670.npy
track_0400859,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/59/400859.npy
track_1154250,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/50/1154250.npy
track_1415107,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/07/1415107.npy
track_1340797,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/97/1340797.npy
track_1316756,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/56/1316756.npy
track_1405086,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/86/1405086.npy
track_0017494,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/94/17494.npy
track_1169207,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/07/1169207.npy
track_1345286,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/86/1345286.npy
track_1277897,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/97/1277897.npy
track_1227101,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/01/1227101.npy
track_0991717,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/17/991717.npy
track_1115636,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/36/1115636.npy
track_1267132,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/32/1267132.npy
track_0202186,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/86/202186.npy
track_1067699,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/99/1067699.npy
track_0018865,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/65/18865.npy
track_0151141,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/41/151141.npy
track_1264197,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/97/1264197.npy
track_0986860,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/60/986860.npy
track_1186162,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/62/1186162.npy
track_0352691,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/91/352691.npy
track_1339230,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/30/1339230.npy
track_1098401,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/01/1098401.npy
track_1107251,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/51/1107251.npy
track_0387422,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/22/387422.npy
track_1398420,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/20/1398420.npy
track_1375203,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/03/1375203.npy
track_1414965,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/65/1414965.npy
track_1012592,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/92/1012592.npy
track_0347638,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/38/347638.npy
track_0565795,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/95/565795.npy
track_0151019,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/19/151019.npy
track_1398413,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/13/1398413.npy
track_1027899,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/99/1027899.npy
track_0275863,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/63/275863.npy
track_0897320,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/20/897320.npy
track_1186993,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/93/1186993.npy
track_0810895,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/95/810895.npy
track_0608912,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/12/608912.npy
track_1182881,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/81/1182881.npy
track_1096088,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/88/1096088.npy
track_1030099,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/99/1030099.npy
track_0646647,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/47/646647.npy
track_1162379,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/79/1162379.npy
track_1065623,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/23/1065623.npy
track_1416232,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/32/1416232.npy
track_0962591,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/91/962591.npy
track_0784879,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/79/784879.npy
track_0607862,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/62/607862.npy
track_0891609,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/09/891609.npy
track_1372502,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/02/1372502.npy
track_1221307,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/07/1221307.npy
track_0752115,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/15/752115.npy
track_0246452,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/52/246452.npy
track_1148259,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/59/1148259.npy
track_0565803,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/03/565803.npy
track_1074904,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/04/1074904.npy
track_1202189,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/89/1202189.npy
track_0361003,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/03/361003.npy
track_0802279,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/79/802279.npy
track_1388865,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/65/1388865.npy
track_0026228,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/28/26228.npy
track_0517483,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/83/517483.npy
track_0076977,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/77/76977.npy
track_1253423,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/23/1253423.npy
track_1064329,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/29/1064329.npy
track_0941154,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/54/941154.npy
track_1419495,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/95/1419495.npy
track_1168808,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/08/1168808.npy
track_0166577,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/77/166577.npy
track_1165530,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/30/1165530.npy
track_1075187,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/87/1075187.npy
track_1201476,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/76/1201476.npy
track_0976784,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/84/976784.npy
track_1117572,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/72/1117572.npy
track_1067257,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/57/1067257.npy
track_1170737,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/37/1170737.npy
track_0957461,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/61/957461.npy
track_0134799,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/99/134799.npy
track_1167578,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/78/1167578.npy
track_0126063,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/63/126063.npy
track_0011773,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/73/11773.npy
track_0119404,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/04/119404.npy
track_1371097,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/97/1371097.npy
track_0166592,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/92/166592.npy
track_1222011,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/11/1222011.npy
track_1416533,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/33/1416533.npy
track_0802295,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/95/802295.npy
track_1244713,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/13/1244713.npy
track_0579644,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/44/579644.npy
track_1160114,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/14/1160114.npy
track_0718301,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/01/718301.npy
track_0704690,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/90/704690.npy
track_0362253,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/53/362253.npy
track_1066893,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/93/1066893.npy
track_0368742,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/42/368742.npy
track_1326800,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/00/1326800.npy
track_1119020,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/20/1119020.npy
track_1067290,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/90/1067290.npy
track_1117565,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/65/1117565.npy
track_1201480,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/80/1201480.npy
track_1143218,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/18/1143218.npy
track_1110512,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/12/1110512.npy
track_1181303,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/03/1181303.npy
track_0272986,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/86/272986.npy
track_1414154,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/54/1414154.npy
track_1205065,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/65/1205065.npy
track_0533166,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/66/533166.npy
track_1122016,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/16/1122016.npy
track_1001312,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/12/1001312.npy
track_1169840,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/40/1169840.npy
track_1084190,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/90/1084190.npy
track_1111827,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/27/1111827.npy
track_0293162,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/62/293162.npy
track_0341608,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/08/341608.npy
track_1369696,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/96/1369696.npy
track_1327796,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/96/1327796.npy
track_0946948,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/48/946948.npy
track_1370863,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/63/1370863.npy
track_1269562,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/62/1269562.npy
track_1171564,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/64/1171564.npy
track_0996966,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/66/996966.npy
track_1407842,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/42/1407842.npy
track_1137242,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/42/1137242.npy
track_1009600,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/00/1009600.npy
track_1033183,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/83/1033183.npy
track_0243702,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/02/243702.npy
track_1009065,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/65/1009065.npy
track_1300020,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/20/1300020.npy
track_1126693,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/93/1126693.npy
track_0025225,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/25/25225.npy
track_0419879,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/79/419879.npy
track_1111980,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/80/1111980.npy
track_0078733,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/33/78733.npy
track_1273057,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/57/1273057.npy
track_1065624,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/24/1065624.npy
track_1366167,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/67/1366167.npy
track_1106792,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/92/1106792.npy
track_0957939,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/39/957939.npy
track_1026349,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/49/1026349.npy
track_1380655,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/55/1380655.npy
track_1293737,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/37/1293737.npy
track_1248620,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/20/1248620.npy
track_0659886,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/86/659886.npy
track_1021755,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/55/1021755.npy
track_0271875,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/75/271875.npy
track_1125824,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/24/1125824.npy
track_1315934,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/34/1315934.npy
track_1313338,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/38/1313338.npy
track_1034277,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/77/1034277.npy
track_0162038,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/38/162038.npy
track_0157676,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/76/157676.npy
track_1057806,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/06/1057806.npy
track_1132793,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/93/1132793.npy
track_1289133,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/33/1289133.npy
track_1400608,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/08/1400608.npy
track_1417342,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/42/1417342.npy
track_1086259,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/59/1086259.npy
track_0949223,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/23/949223.npy
track_0352684,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/84/352684.npy
track_0711253,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/53/711253.npy
track_1064323,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/23/1064323.npy
track_1028800,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/00/1028800.npy
track_1307834,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/34/1307834.npy
track_0811117,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/17/811117.npy
track_1110523,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/23/1110523.npy
track_0915277,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/77/915277.npy
track_0556375,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/75/556375.npy
track_1369647,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/47/1369647.npy
track_1105661,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/61/1105661.npy
track_0081215,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/15/81215.npy
track_1163324,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/24/1163324.npy
track_1127154,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/54/1127154.npy
track_1149237,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/37/1149237.npy
track_1414155,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/55/1414155.npy
track_1127377,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/77/1127377.npy
track_0919478,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/78/919478.npy
track_1085243,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/43/1085243.npy
track_1034453,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/53/1034453.npy
track_1297801,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/01/1297801.npy
track_1129034,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/34/1129034.npy
track_1376054,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/54/1376054.npy
track_0046039,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/39/46039.npy
track_1199053,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/53/1199053.npy
track_0244237,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/37/244237.npy
track_1194765,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/65/1194765.npy
track_1159947,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/47/1159947.npy
track_1165513,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/13/1165513.npy
track_1345307,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/07/1345307.npy
track_1124968,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/68/1124968.npy
track_0048724,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/24/48724.npy
track_1089277,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/77/1089277.npy
track_1380595,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/95/1380595.npy
track_1250198,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/98/1250198.npy
track_1134642,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/42/1134642.npy
track_0088562,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/62/88562.npy
track_1248275,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/75/1248275.npy
track_1324671,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/71/1324671.npy
