TRACK_ID,classical,electronic,folk,hiphop,jazz,rock
track_1330298,0,0,1,0,0,0
track_1101582,0,0,0,1,1,0
track_0819163,0,0,0,0,1,0
track_1156028,0,0,0,0,0,1
track_0571479,0,0,0,1,1,0
track_0151087,1,0,0,0,0,0
track_1331789,1,1,0,0,0,0
track_1389037,0,0,0,0,0,1
track_1185320,1,0,0,0,0,0
track_0084125,0,0,1,0,0,1
track_1066197,1,0,0,0,0,0
track_1352970,1,0,0,0,0,0
track_0802175,0,0,0,1,0,0
track_1153115,0,1,0,0,0,0
track_0943385,1,0,0,0,0,0
track_1380660,0,0,0,0,0,1
track_1115536,1,0,0,0,0,0
track_1157595,0,0,0,1,0,0
track_1039114,0,0,0,0,0,1
track_0647536,0,0,0,1,0,0
track_1127561,0,0,0,1,0,0
track_0936441,0,1,0,0,0,0
track_1209642,0,0,0,0,1,0
track_1105663,0,0,0,1,0,0
track_1234356,0,0,0,0,0,1
track_1084817,0,0,0,0,0,1
track_0693471,0,1,0,0,0,0
track_1126031,0,0,0,1,0,0
track_0026224,0,0,0,0,1,1
track_1234245,0,0,1,0,0,0
track_0088557,0,0,0,0,1,0
track_0659901,0,0,0,1,0,0
track_1269095,0,0,0,0,1,1
track_1119023,0,0,0,0,0,1
track_1030102,0,0,0,0,0,1
track_0353494,0,0,1,0,0,0
track_1340367,0,0,0,0,1,0
track_1353362,0,0,0,0,0,1
track_1054098,0,1,0,0,0,0
track_1137411,0,1,0,0,0,0
track_0780391,0,1,0,1,0,0
track_0461016,0,0,0,0,0,1
track_1121433,0,1,0,0,0,0
track_0888494,0,1,0,0,0,0
track_0150767,0,0,0,0,1,0
track_1162744,0,0,1,0,0,0
track_1265309,1,0,0,0,0,0
track_1135390,0,1,0,0,0,0
track_1321064,0,0,0,0,0,1
track_1098671,0,0,0,0,1,0
track_1109869,0,0,0,1,0,0
track_1038159,1,0,0,0,0,0
track_1069825,0,0,0,0,1,0
track_1288562,1,1,0,0,0,0
track_0019202,0,0,0,0,0,1
track_1127782,0,0,0,1,0,0
track_0272923,1,0,0,0,0,0
track_1041557,0,0,1,0,0,0
track_0867445,1,0,0,0,0,0
track_1102240,0,1,0,0,0,0
track_1248257,0,0,0,1,0,0
track_1101579,0,0,0,1,0,0
track_1129160,0,0,0,0,1,0
track_1014399,0,0,0,0,0,1
track_1147704,0,1,0,0,0,0
track_1076562,0,0,0,1,0,0
track_1324988,0,0,0,0,0,1
track_0846450,0,1,0,0,0,0
track_0811128,0,1,0,0,0,0
track_1202875,1,0,0,0,0,0
track_1029956,1,0,0,0,0,0
track_1250210,0,0,0,0,0,1
track_0106224,0,0,0,0,0,1
track_0844331,0,0,0,0,1,0
track_1392653,0,0,0,0,0,1
track_1057412,0,0,0,0,0,1
track_1395032,0,0,1,0,0,0
track_1313454,0,0,0,1,0,0
track_0915293,0,1,0,0,0,0
track_0464042,1,0,0,0,0,0
track_1243726,0,1,0,1,0,0
track_1147082,0,0,0,0,0,1
track_1149539,0,0,1,0,0,0
track_1171149,1,0,0,0,0,0
track_1056506,0,0,0,0,0,1
track_1036705,0,0,0,1,0,0
track_1396500,1,0,0,0,0,0
track_1316646,0,1,0,1,0,0
track_0150945,1,0,0,0,0,0
track_1168166,0,0,0,1,0,0
track_0585150,0,0,0,1,0,0
track_0464020,1,0,0,0,0,0
track_1098670,0,0,0,0,1,0
track_1084196,1,0,0,0,0,0
track_0915295,0,1,0,0,0,0
track_1402233,1,0,0,0,0,0
track_1366160,0,0,0,0,1,0
track_1028904,1,0,0,0,0,0
track_1086429,1,0,0,0,0,0
track_0373300,0,1,0,0,0,0
track_1210145,0,0,0,1,0,0
track_1264198,0,0,0,1,0,0
track_1242270,0,0,1,0,0,1
track_0502325,1,0,0,0,0,0
track_1123202,1,0,0,0,1,0
track_1033185,0,0,0,0,1,0
track_1146205,0,1,0,0,0,0
track_1069871,0,0,0,0,1,0
track_1065620,0,1,0,0,0,0
track_1369727,0,0,0,0,1,0
track_1075210,0,1,0,1,0,0
track_1165503,0,1,0,1,0,0
track_1075199,0,1,0,1,0,0
track_1270994,0,1,0,0,0,0
track_1234444,0,0,1,0,0,0
track_1221588,0,0,0,0,1,0
track_0369462,1,0,0,0,0,0
track_1154338,0,1,0,0,0,0
track_1075181,0,1,0,1,0,0
track_0387501,0,0,0,0,0,1
track_0151100,1,0,0,0,0,0
track_0516745,1,0,0,0,0,0
track_1275609,1,0,0,0,0,0
track_0460242,1,0,0,0,0,0
track_1118534,0,0,0,0,0,1
track_0827276,0,1,0,0,0,0
track_1041558,0,0,1,0,0,0
track_1148778,0,0,0,1,1,0
track_1112028,1,0,0,0,0,0
track_1227555,0,0,1,0,0,1
track_1077727,0,0,1,0,0,0
track_0259362,1,0,0,0,0,0
track_1133073,1,0,0,0,0,0
track_1320016,0,0,0,1,0,0
track_0783227,1,0,0,0,0,0
track_1330451,0,0,0,1,0,0
track_1369065,0,0,0,1,0,0
track_1393399,0,0,0,0,0,1
track_0205090,0,1,0,1,1,0
track_0726601,0,0,0,1,0,0
track_1133180,0,0,1,0,0,1
track_1023322,1,0,0,0,0,0
track_1362587,0,1,0,0,0,1
track_0128852,0,1,0,0,1,0
track_1371592,0,1,0,1,0,0
track_1163229,0,0,1,0,0,0
track_0891905,0,1,0,0,0,0
track_0873553,0,0,0,0,1,0
track_1032332,0,0,0,0,0,1
track_1370865,0,0,0,0,1,0
track_1162363,0,1,0,0,0,0
track_1165475,0,0,1,0,0,0
track_1111979,1,1,0,0,0,0
track_1322166,0,0,0,0,0,1
track_0920493,0,0,1,0,0,0
track_1023087,1,0,0,0,0,0
track_1242264,0,0,1,0,0,1
track_1352263,0,0,0,0,1,0
track_1382260,0,0,0,0,0,1
track_0802287,0,0,0,1,0,0
track_0856980,0,1,1,0,0,0
track_1041556,0,0,1,0,0,0
track_1408398,0,0,0,0,1,0
track_1063326,0,0,0,0,0,1
track_0801678,0,0,0,0,0,1
track_1186443,0,0,0,1,0,0
track_1121188,0,0,0,1,0,0
track_0953634,0,0,0,0,0,1
track_1370162,0,1,0,0,1,0
track_1076450,0,0,1,0,0,1
track_0936358,0,1,0,0,0,1
track_1241405,1,0,0,0,1,0
track_0230860,0,0,0,0,0,1
track_0482274,0,0,0,0,0,1
track_0014016,1,0,0,0,0,0
track_0464040,1,0,0,0,0,0
track_1370144,0,0,0,0,1,0
track_1292389,0,1,0,0,0,0
track_1278317,0,0,1,0,0,0
track_1223074,0,0,0,0,1,0
track_1065962,0,0,1,0,0,0
track_0778561,1,0,0,0,0,0
track_0751971,1,0,0,0,0,0
track_1097129,0,1,0,0,0,0
track_1122009,1,0,0,0,0,0
track_1133264,0,1,0,0,0,0
track_1218783,0,0,0,0,0,1
track_0259836,1,0,0,0,0,0
track_1079391,1,0,0,0,0,0
track_1397147,0,0,0,0,0,1
track_1156009,0,0,0,0,0,1
track_1236643,0,1,0,0,0,0
track_1222007,0,0,1,0,0,0
track_0731428,0,0,0,0,1,0
track_0401849,1,0,0,0,0,0
track_0811663,0,0,0,0,1,1
track_1180087,0,0,0,0,1,1
track_0625209,0,0,0,0,1,0
track_1300049,0,0,0,0,1,0
track_1376048,0,0,0,0,1,0
track_1037050,0,0,1,0,0,0
track_1179408,0,0,0,0,0,1
track_0700216,1,0,0,0,0,0
track_0711259,0,0,0,1,1,0
track_1084682,0,0,1,0,0,0
track_0606117,0,0,0,0,0,1
track_0553249,0,0,0,1,0,0
track_1098471,0,0,0,0,1,0
track_1223700,0,0,1,0,0,0
track_0789887,0,1,0,0,0,0
track_0921951,1,0,0,0,0,0
track_1377971,0,1,0,0,0,0
track_1130033,0,0,0,0,1,0
track_0802285,0,0,0,1,1,0
track_0162031,0,0,1,0,0,1
track_1061466,0,0,1,0,0,0
track_1169719,1,0,0,0,0,0
track_0553254,0,0,0,1,0,0
track_0957946,0,1,0,0,0,1
track_1131490,0,0,0,0,1,0
track_0897312,0,0,0,1,0,0
track_0873811,0,0,1,0,0,1
track_0919934,0,1,0,0,0,0
track_1084681,0,0,1,0,0,0
track_0950037,0,1,0,0,0,0
track_0636014,0,0,1,0,0,0
track_0026230,0,0,0,0,1,0
track_1118536,0,0,0,0,0,1
track_1130597,0,0,1,0,0,0
track_1385318,0,1,0,0,0,0
track_0663860,0,0,1,0,0,0
track_0078729,0,0,1,0,0,1
track_1158981,0,1,0,0,0,0
track_1361145,1,0,0,0,0,1
track_0585156,0,0,0,1,0,0
track_1081258,1,0,0,0,0,0
track_1027900,0,0,0,0,0,1
track_1321062,0,0,1,0,0,0
track_1313334,0,1,0,1,0,0
track_1248609,0,1,0,1,0,0
track_1372284,0,0,0,1,0,0
track_1086644,1,0,0,0,0,0
track_0368179,1,0,0,0,0,0
track_1066662,0,1,0,0,0,0
track_1128046,1,0,0,0,0,0
track_1052560,0,0,0,1,1,0
track_1093295,0,1,0,0,0,0
track_1309754,0,0,1,0,0,0
track_1046570,1,0,0,0,0,0
track_1121432,0,1,0,0,0,0
track_1374703,0,0,1,0,0,0
track_1248272,0,0,0,1,0,1
track_1165502,0,1,0,1,0,0
track_1383721,0,0,0,0,0,1
track_1179111,0,1,0,0,0,0
track_1350850,1,0,0,0,0,0
track_1337388,0,1,0,0,0,0
track_0842756,1,0,0,0,0,0
track_0768428,0,0,0,1,1,0
track_1121406,0,0,1,0,0,0
track_0585152,0,0,0,1,0,0
track_0034858,0,0,0,0,1,0
track_1231350,0,1,0,0,0,0
track_0414117,1,0,0,0,0,0
track_0325374,0,0,1,0,0,0
track_0941161,0,0,1,0,0,0
track_0079759,0,1,0,0,0,0
track_1159699,0,0,1,0,0,0
track_1147362,1,0,0,0,0,1
track_0032618,0,1,0,0,0,0
track_1350755,1,0,0,0,1,0
track_1176230,0,0,1,0,0,0
track_0605518,1,0,0,0,0,0
track_1098675,0,0,0,0,1,0
track_1096951,0,0,0,0,1,0
track_1371564,0,1,0,0,0,0
track_1295454,0,0,0,0,0,1
track_0686753,0,0,0,0,1,0
track_1248279,0,0,0,1,0,0
track_1231993,0,0,0,1,0,0
track_1159157,0,1,0,0,0,0
track_1242779,0,0,0,1,0,0
track_0215566,0,0,0,0,0,1
track_0991710,0,0,0,0,1,0
track_1332741,0,1,0,0,1,1
track_1123276,0,1,0,1,0,0
track_1371495,0,0,0,0,0,1
track_1109857,0,0,0,1,0,0
track_1012591,0,0,0,1,0,0
track_0162033,0,0,0,0,0,1
track_1163207,0,0,1,0,0,0
track_0196255,1,0,0,0,0,0
track_1326818,0,1,0,0,0,0
track_1076603,0,1,0,0,0,0
track_0371282,0,1,0,0,0,1
track_1239740,0,0,1,0,0,0
track_1110263,1,1,0,0,0,0
track_1222935,0,1,0,0,0,0
track_1026881,0,0,0,0,1,0
track_0482391,0,0,0,0,1,0
track_1076391,0,1,0,0,0,0
track_0556383,0,0,0,1,1,0
track_1419382,0,0,0,1,0,0
track_1397806,0,0,1,0,0,1
track_1029546,0,1,0,0,0,0
track_0947790,0,0,0,0,0,1
track_1057817,0,1,0,0,0,0
track_1109614,0,1,0,0,0,0
track_1086828,1,0,0,0,0,0
track_1330200,0,1,0,0,0,0
track_0383572,0,0,0,1,0,0
track_0398853,0,1,0,0,0,0
track_1046642,0,0,1,0,0,0
track_0081815,0,1,0,0,1,0
track_1189914,0,0,1,0,0,0
track_1100425,0,1,0,0,0,0
track_0081179,0,1,0,1,0,0
track_0897310,0,0,0,1,0,0
track_1186430,0,0,0,1,0,0
track_1405570,0,0,1,0,0,0
track_0326513,1,0,0,0,0,0
track_0305536,1,0,0,0,1,0
track_1076887,0,1,0,0,0,0
track_1230995,0,0,0,1,0,0
track_1149217,0,1,0,0,0,0
track_1170731,0,0,1,0,0,0
track_0113815,0,1,0,0,0,0
track_0628412,0,0,0,0,0,1
track_1203894,1,0,0,0,0,0
track_0734439,0,1,0,0,0,0
track_1080094,0,0,0,0,1,0
track_1026873,0,0,0,0,1,0
track_1329978,0,1,0,0,0,0
track_0075180,0,1,0,0,0,0
track_0242857,0,0,1,0,0,1
track_1417888,0,0,1,0,0,0
track_1281212,0,0,0,1,0,0
track_0371273,1,1,0,0,0,0
track_1197333,0,1,0,0,0,0
track_1129345,0,1,0,0,0,0
track_1310110,0,1,0,0,0,0
track_0922584,0,0,0,0,1,0
track_1354125,0,0,0,0,1,0
track_0719854,0,0,0,0,1,0
track_1275458,0,1,0,0,0,0
track_0802321,0,0,0,1,0,0
track_1051172,0,0,1,0,0,0
track_0962588,0,0,0,1,1,0
track_1273896,0,0,0,1,0,0
track_1372082,0,0,0,1,0,0
track_1405044,0,0,1,0,0,0
track_1400603,0,0,1,0,0,0
track_1041676,0,0,1,0,0,0
track_0155955,0,1,0,1,0,0
track_1197332,0,1,0,0,0,0
track_1147843,0,1,0,0,0,0
track_0081037,1,0,0,0,0,1
track_1266579,0,1,0,0,0,0
track_1330456,0,0,0,1,0,0
track_0349960,0,0,0,0,1,0
track_1122014,1,0,0,0,0,0
track_1078435,0,1,0,0,0,1
track_0897317,0,0,0,1,0,0
track_1379399,0,0,1,0,0,0
track_1369043,0,1,0,1,0,0
track_0470746,1,0,0,0,0,0
track_0147666,1,0,0,0,0,0
track_0075179,0,1,0,0,0,1
track_0018233,0,1,0,0,0,0
track_1176151,0,0,1,0,0,1
track_0976780,0,1,0,0,1,0
track_1376087,0,0,0,0,1,0
track_1224354,0,0,0,0,0,1
track_1345303,1,1,0,0,0,0
track_1165779,0,1,0,0,0,0
track_1136576,0,1,0,0,0,0
track_1117460,0,0,0,0,1,0
track_1222626,1,0,0,0,0,0
track_0275244,1,0,0,0,0,0
track_1208952,1,0,0,0,0,0
track_1194594,0,0,0,0,0,1
track_0272851,1,0,0,0,0,0
track_0066946,0,0,1,0,0,0
track_1374155,0,1,0,0,0,0
track_1138826,0,0,0,1,0,0
track_1380667,0,0,0,0,0,1
track_1400796,0,1,0,0,0,0
track_1348114,1,0,0,0,0,0
track_1027968,0,1,0,0,0,0
track_0618455,0,0,0,1,1,0
track_0802288,0,0,0,1,0,0
track_1035354,0,0,0,0,1,0
track_1160141,0,0,1,0,0,0
track_0976787,0,1,0,0,1,0
track_1346211,0,1,0,0,0,0
track_1164991,0,0,1,0,0,0
track_0589414,1,0,0,0,0,0
track_1086035,0,1,0,0,0,0
track_0873561,0,0,0,0,1,0
track_1269807,0,0,1,0,0,0
track_1009064,1,0,0,0,0,0
track_0801443,0,0,0,0,0,1
track_1130017,0,0,0,0,1,0
track_1163237,0,0,1,0,0,0
track_1269101,0,1,0,0,0,0
track_0078311,0,0,0,0,0,1
track_1403727,1,0,0,0,0,0
track_1372087,0,1,0,1,0,0
track_1300044,0,0,0,0,1,0
track_1287556,0,1,0,0,1,0
track_1248262,0,0,0,1,0,0
track_0957934,0,1,0,0,0,1
track_1137202,0,1,0,0,0,0
track_1372076,0,0,0,1,0,0
track_1080218,0,0,0,1,0,0
track_1256025,0,0,0,1,0,0
track_1076451,0,0,1,0,0,1
track_1110775,0,1,0,0,0,0
track_1372767,0,1,0,0,0,0
track_1241542,1,0,0,0,0,0
track_0466210,0,0,1,0,0,0
track_0556353,0,0,0,1,1,0
track_1112334,0,1,0,0,0,0
track_1074678,0,0,1,0,0,1
track_0964537,0,0,0,0,1,0
track_1127147,0,0,0,0,0,1
track_1320028,0,0,0,1,0,0
track_1397814,0,0,1,0,0,1
track_1153113,0,0,0,1,0,0
track_0978811,0,1,0,0,0,0
track_0811661,0,0,0,0,0,1
track_0429055,0,1,0,0,0,1
track_1109852,0,0,0,1,0,0
track_0773685,0,0,1,0,0,0
track_0094760,0,0,0,0,0,1
track_1134859,1,0,0,0,0,0
track_0500415,0,0,0,0,0,1
track_1218920,1,0,0,0,0,1
track_1329944,0,0,1,0,0,0
track_1138778,0,0,0,1,0,0
track_1078449,0,0,0,0,0,1
track_1415223,1,0,0,0,0,0
track_1371899,1,0,0,0,1,0
track_1041559,0,0,1,0,0,0
track_0889264,0,1,0,0,0,1
track_1077777,0,1,0,0,0,0
track_1207612,0,0,0,0,1,0
track_1345987,1,0,0,0,0,0
track_0618457,0,0,0,1,1,0
track_1171018,1,0,0,0,0,0
track_1057733,1,0,0,0,0,0
track_0008562,1,0,0,0,1,0
track_0350870,0,1,0,0,0,1
track_0247649,0,0,0,0,0,1
track_1121428,0,1,0,0,0,0
track_1092251,0,0,0,0,0,1
track_1399790,1,0,0,0,0,0
track_1027876,0,0,0,1,0,0
track_1081181,0,0,0,0,0,1
track_1129316,1,0,0,0,1,0
track_0084189,0,0,1,0,0,1
track_1076570,0,0,0,1,0,0
track_1145351,0,1,0,0,0,0
track_1162942,1,0,0,0,0,0
track_0802324,0,0,0,1,0,0
track_1330386,1,0,0,0,1,0
track_1067689,0,0,0,0,0,1
track_0381098,0,0,0,1,0,0
track_1128212,0,0,1,0,0,1
track_1341107,1,0,0,0,1,0
track_1215950,0,0,1,0,0,0
track_1052161,0,1,0,0,0,0
track_1304480,0,1,0,0,0,0
track_1160224,0,0,1,0,0,0
track_0359663,1,0,0,0,0,0
track_0952918,0,1,0,0,0,1
track_1397812,0,0,1,0,0,1
track_0236347,0,1,0,0,0,1
track_1356241,1,0,1,0,0,0
track_1151197,0,0,0,0,1,0
track_1359472,0,0,0,1,0,0
track_0133521,0,1,0,0,0,1
track_0965304,1,0,0,0,0,0
track_0865676,0,0,1,0,0,0
track_0466209,0,0,1,0,0,0
track_1158632,0,0,0,0,0,1
track_0422558,0,1,0,0,0,0
track_0147664,1,0,0,0,0,0
track_0965316,1,0,0,0,0,0
track_0685845,0,1,0,0,0,0
track_1100510,0,0,0,1,1,0
track_0352694,1,0,0,0,0,0
track_0965451,1,0,0,0,0,0
track_0981229,0,1,0,0,0,0
track_0973993,0,0,0,0,1,1
track_0911615,0,0,1,0,0,0
track_0556377,0,0,0,1,1,0
track_1319991,0,0,0,1,0,0
track_1417804,0,0,0,0,0,1
track_1352161,0,1,0,0,0,0
track_1161431,0,0,1,0,0,0
track_1165522,0,1,0,1,0,0
track_0015162,0,0,0,0,0,1
track_0734456,0,1,0,0,0,0
track_0873822,0,0,1,0,0,0
track_1417337,1,0,0,0,0,0
track_1137233,0,1,0,1,0,0
track_1027607,0,1,0,0,1,0
track_1012005,1,0,0,0,0,0
track_0329682,0,0,0,0,0,1
track_0949609,0,0,0,0,0,1
track_0636016,0,0,1,0,0,0
track_1146585,0,1,0,0,0,0
track_0565794,0,0,0,1,1,0
track_1274435,0,0,0,0,0,1
track_1248622,0,1,0,1,0,0
track_1074702,0,0,1,0,0,1
track_0347534,1,0,0,0,0,0
track_1284739,0,0,1,0,0,0
track_0897983,0,0,0,1,1,0
track_0653702,0,1,0,0,0,0
track_0450991,0,1,0,0,0,1
track_0182038,0,0,0,0,1,0
track_1147081,0,0,0,0,0,1
track_1379123,0,1,0,0,0,0
track_0532253,0,0,0,0,1,0
track_0482263,0,1,0,0,0,1
track_1110106,1,0,0,0,0,0
track_1239110,0,0,0,0,1,0
track_0076661,0,0,1,0,0,0
track_0108592,0,1,0,0,0,0
track_0394415,1,0,0,0,0,0
track_0675874,0,1,0,0,0,0
track_0962721,0,0,0,0,0,1
track_1383149,0,0,1,0,0,0
track_1417802,0,0,0,0,0,1
track_1346112,0,0,1,0,0,0
track_1208347,1,0,0,0,0,0
track_0017492,0,0,0,0,1,0
track_0922858,0,0,0,0,0,1
track_1277893,0,0,0,1,0,0
track_1222348,1,0,0,0,0,0
track_1352257,0,0,0,0,1,0
track_0081038,1,0,0,0,0,1
track_1112051,1,1,0,0,0,0
track_1306402,0,0,1,0,0,0
track_1290444,0,0,1,0,0,0
track_0891053,0,0,0,0,1,0
track_0986872,0,0,0,0,1,0
track_1276486,1,0,1,0,0,0
track_0830893,1,0,0,0,0,0
track_1372278,0,0,0,1,0,0
track_1417886,0,0,1,0,0,0
track_1131489,0,0,0,0,1,0
track_0571485,0,0,0,1,1,0
track_1222008,0,0,1,0,0,1
track_1088385,0,0,0,0,1,0
track_1115632,1,0,0,0,0,0
track_1330508,1,0,0,0,0,0
track_1359486,0,0,0,1,0,0
track_0743963,0,0,0,0,1,0
track_0801484,0,0,0,0,0,1
track_0133520,0,0,0,0,0,1
track_1075193,0,1,0,1,0,0
track_1348660,0,0,0,0,1,0
track_0034853,0,0,0,0,1,0
track_1078425,0,0,0,0,0,1
track_1294440,0,1,0,0,0,0
track_0628411,0,0,0,0,0,1
track_0976819,0,0,0,0,0,1
track_1129459,0,1,0,0,0,0
track_0339196,0,0,0,0,1,0
track_1030279,0,0,0,0,1,0
track_1243727,0,1,0,1,0,0
track_1241410,1,0,0,0,0,0
track_1392651,0,0,0,0,0,1
track_0810889,0,1,0,0,0,0
track_1168523,0,0,0,0,1,0
track_1225293,0,0,1,0,0,0
track_1056611,1,0,0,0,0,0
track_1414670,0,0,0,0,0,1
track_1157325,0,0,1,0,0,0
track_1114718,0,1,0,0,0,0
track_1064517,0,1,0,0,0,0
track_1167922,0,0,1,0,0,1
track_0565800,0,0,0,1,1,0
track_1197340,0,1,0,0,0,0
track_1350759,1,0,0,0,1,0
track_0941156,0,0,1,0,0,0
track_0206014,0,0,0,0,1,1
track_0149487,1,0,0,0,0,0
track_1079385,1,0,0,0,0,0
track_0246737,0,1,0,0,0,0
track_0961258,1,0,0,0,0,0
track_1260047,0,1,0,0,0,0
track_1299808,1,0,0,0,0,0
track_0897311,0,0,0,1,0,0
track_1376056,0,0,0,0,1,0
track_1168499,0,1,0,0,0,0
track_1402706,0,1,0,0,0,0
track_1164985,0,0,1,0,0,0
track_1372192,0,0,0,0,0,1
track_0934047,0,0,1,0,0,0
track_1156032,0,0,0,0,0,1
track_0399401,0,1,0,0,0,0
track_1355395,1,0,0,0,0,1
track_1150489,0,0,0,1,0,0
track_1165498,0,1,0,1,0,0
track_0501674,0,1,0,0,1,0
track_1125822,0,0,1,0,0,1
track_0447147,0,1,0,0,0,0
track_0976817,0,0,0,0,0,1
track_1172447,1,0,1,0,0,0
track_0867665,0,0,1,0,0,1
track_1168541,0,1,0,0,0,0
track_0799819,0,0,1,0,0,0
track_1107277,0,0,0,0,1,0
track_1110764,0,1,0,0,0,0
track_0293156,0,0,0,0,0,1
track_1032702,0,0,0,0,0,1
track_1170730,0,0,1,0,0,0
track_1049828,0,0,0,0,0,1
track_1119592,0,0,1,0,0,0
track_1193254,0,0,0,0,1,0
track_1169941,0,0,0,1,0,0
track_1149533,0,0,1,0,0,0
track_0725496,0,1,0,0,0,0
track_1171314,0,0,0,0,1,0
track_0442828,0,1,0,0,0,0
track_1318103,1,0,0,0,0,0
track_0711271,0,0,0,1,1,0
track_1096957,0,0,0,0,1,0
track_0725504,0,1,0,0,0,0
track_1415750,1,0,0,0,0,0
track_0498815,0,0,0,0,0,1
track_1380006,0,1,0,0,0,0
track_0162043,0,0,1,0,0,1
track_1159740,0,0,1,0,0,0
track_0939241,0,0,0,0,0,1
track_1052564,0,0,0,1,0,0
track_0106223,0,0,0,0,0,1
track_1396244,1,1,0,0,0,0
track_1192426,1,1,0,0,0,0
track_1329943,0,0,1,0,0,0
track_0700217,1,0,0,0,0,0
track_0082424,0,0,0,0,0,1
track_1242780,0,0,0,0,1,0
track_1023481,1,0,0,0,0,0
track_1119923,1,0,0,0,0,0
track_1306265,1,0,0,0,0,0
track_1161434,0,0,1,0,0,0
track_1102233,0,0,0,0,1,0
track_1287157,0,0,0,0,0,1
track_0259936,1,0,0,0,0,0
track_0577044,0,0,1,0,0,0
track_1355015,0,0,1,0,0,0
track_1275612,1,0,0,0,0,0
track_1321089,1,0,0,0,0,0
track_1037051,0,0,1,0,0,0
track_1159695,0,0,1,0,0,0
track_1369863,1,0,1,0,0,0
track_1231037,0,0,0,1,0,0
track_1150900,0,0,0,0,0,1
track_0049027,1,0,0,0,0,0
track_1335983,0,0,0,1,0,0
track_1109853,0,0,0,1,0,0
track_1331525,0,1,0,0,0,0
track_1294018,0,0,0,1,0,0
track_1235602,0,0,0,0,1,0
track_0956551,1,0,0,0,0,0
track_1001892,0,1,0,0,0,0
track_1115569,0,1,0,0,0,0
track_1270574,0,0,0,0,1,0
track_0080785,0,1,0,0,0,0
track_1253054,0,0,0,1,0,0
track_1136882,0,0,0,1,1,0
track_1028807,0,0,0,1,1,0
track_1419626,0,0,0,0,1,0
track_1189925,0,0,1,0,0,0
track_0941406,0,0,0,0,0,1
track_1300335,1,0,0,0,1,0
track_1274079,1,0,0,0,0,0
track_1397802,0,0,1,0,0,1
track_1119473,0,1,0,0,0,0
track_0246749,0,1,0,0,0,0
track_1332189,0,0,1,0,0,0
track_1125825,0,0,1,0,0,1
track_0166338,0,0,0,0,1,0
track_0715783,0,1,0,0,0,0
track_0345908,1,0,0,0,1,0
track_1096089,0,0,0,0,0,1
track_0663859,0,0,0,0,1,0
track_1332637,1,0,0,1,0,0
track_1326539,0,0,1,0,0,0
track_1016180,0,0,0,1,0,0
track_0737328,0,0,0,0,1,0
track_0017491,0,0,0,0,1,0
track_1235016,0,0,0,0,1,0
track_0043881,0,0,0,0,0,1
track_1375970,0,0,0,0,1,0
track_0030220,0,0,0,0,0,1
track_0594261,0,0,1,0,0,0
track_0996972,0,0,1,0,0,0
track_0004890,0,0,0,0,1,0
track_0711261,0,0,0,1,1,0
track_0084142,0,0,1,0,0,1
track_1316288,0,0,0,0,1,0
track_1221580,0,0,0,0,1,0
track_1243740,0,1,0,1,0,0
track_1085602,0,0,1,0,0,0
track_0168997,0,1,0,0,1,0
track_0131628,0,0,0,0,0,1
track_0938055,0,0,1,0,0,0
track_1371330,1,0,0,0,1,0
track_1275963,0,1,0,0,0,0
track_0900796,0,0,0,0,0,1
track_1092183,0,1,0,0,0,0
track_0908555,1,0,0,0,0,0
track_0939260,0,0,0,1,1,0
track_1348129,1,0,0,0,0,0
track_1307838,0,0,1,0,0,1
track_1396976,0,0,0,0,0,1
track_0897315,0,0,0,1,0,0
track_0950579,1,0,0,0,0,0
track_1292549,0,0,1,0,0,0
track_1418009,0,0,0,1,0,0
track_0346315,0,1,0,0,0,0
track_1221916,1,0,0,0,0,0
track_1204454,0,1,0,0,0,0
track_1201477,0,0,0,1,0,0
track_0423239,0,1,0,0,0,0
track_1077043,0,0,1,0,0,0
track_0080790,0,1,0,0,0,0
track_1326827,0,0,0,0,1,0
track_0966860,0,0,1,0,0,0
track_1076571,0,0,0,1,0,0
track_1063657,1,0,0,0,0,0
track_0976788,0,1,0,0,1,0
track_1086300,0,0,1,0,0,0
track_1150738,0,0,1,0,0,0
track_0982115,0,0,0,0,0,1
track_1169996,1,0,0,0,0,0
track_1161438,0,0,1,0,0,0
track_1241409,1,0,0,0,0,0
track_1171566,0,0,0,0,1,0
track_1225307,0,0,1,0,0,0
track_1245144,0,1,0,0,0,0
track_1044190,0,0,1,0,0,0
track_0934050,0,0,1,0,0,0
track_1356320,0,1,0,0,0,0
track_0345907,0,0,0,0,1,0
track_1162945,1,0,0,0,0,0
track_1350754,1,0,0,0,1,0
track_0773686,0,0,1,0,0,0
track_1126698,0,0,0,0,1,0
track_0176091,0,1,0,0,0,0
track_1028803,0,0,0,1,1,0
track_1152621,0,0,0,0,0,1
track_1041555,0,0,1,0,0,0
track_0915384,0,0,0,0,1,0
track_1041461,0,1,0,0,0,0
track_1219597,0,0,0,0,1,0
track_1397145,0,0,0,0,0,1
track_0259810,1,0,0,0,0,0
track_1131487,0,0,0,0,1,0
track_1348085,1,0,0,0,0,0
track_1326537,0,0,1,0,0,0
track_0711267,0,0,0,1,1,0
track_0553252,0,0,0,1,0,0
track_1418016,1,0,0,0,0,0
track_1115076,0,0,0,0,0,1
track_1162380,0,1,0,0,0,0
track_1254614,0,0,1,0,0,0
track_0046541,1,0,0,0,0,0
track_1093631,0,0,0,0,1,0
track_1273900,0,0,0,1,0,0
