track_id,path,instrument_vector,rhythm_vector,timbre_vector,harmony_vector,genre
track_1122633,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/33/1122633.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.23635831829859769, 0.9430411984712899, 0.00014504041066354726, 0.23398766578610952, 0.0007541859537462839, 0.0016093258218709838, 0.006864032190155831, 0.0023471481504598753, 0.001418278291710247, 1.7274993034502224e-05]","[0.36383305131969707, 0.16512110609807362, 0.49248679856898503, 0.17940269353222582, 0.010158094646331243, 2.3721967985445238e-07, 0.7427464988061216, 0.0011655791523714747, 6.694612034084099e-06, -0.09420719797864331, 0.060421163038403745, 0.0021518982557585955, 0.010795519725271058, 0.0010257870026696184, 0.006713768518332513, 0.0024553054986056503, -0.000552815438567751, -0.0002284700825622223, 0.0025275462142415194, 0.0014964792085693484, -0.0015789839259752342, -0.0036339759858696583, 0.026170173650081688, 0.010416071077779584, 0.009338942244215904, 0.008902748727667094, 0.006703429273715493, 0.004094012997419302, 0.0038755047097717463, 0.0036850878579113783, 0.0036832153992031615, 0.0041818739192772784, 0.004317349410251782, 0.004017946168213346, 0.003916956448956183]","[0.20222253335245874, 0.05832588831851357, 0.6317021583671134, 0.04399966232433438, 0.03530408589641177, 0.016857680720244565, 0.05282479425028901, 0.027336181724748523, 0.7263660464348365, 0.08327556767528581, -0.1200353755638484, -0.026482447302957613]","[1.0,0.0,0.0,0.0,1.0,0.0]"
track_1380445,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/45/1380445.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4067134423848599, 0.8176984495526652, 0.0015434480787310362, 0.4071527549639827, 0.0005781689235112394, 0.0026153908932944852, 0.012399622461087719, 0.0037180246396987257, 0.0017092824546543197, 5.230826239899414e-05]","[0.39094732204163757, 0.1237984579579508, 0.4066109540253461, 0.09154949813499402, 0.003887601340432693, 4.090022876489768e-06, 0.8106639285032129, -0.00036274618720571187, 2.5920896215064635e-06, -0.007412623104733558, 0.017170045939529442, -0.0038184585066081897, 0.004993354583636113, 0.002572191331851668, 0.003159652586880616, -1.83726937704154e-05, 0.0028561724406439416, 0.0002151439456916011, 0.0009132711006381948, 0.0003605767867405739, 0.0010587093864097882, -0.00043292300128843793, 0.0201439677073786, 0.006568789875905143, 0.0048885615990775615, 0.0032679408187384225, 0.0027002501279754887, 0.0022497325892570147, 0.001898541223724902, 0.0017631555508052302, 0.0016152902273312026, 0.0015005124565925787, 0.0013351538858833428, 0.001307387910972137, 0.0013536375903706605]","[0.1513605403733101, 0.06524605205110885, 0.6880779971922495, 0.040014337291931386, 0.023182694772309106, 0.009128302827656228, 0.03541363093243292, 0.01679028234791755, 0.6967324426878748, 0.032932960771863445, 0.08719940381871812, 0.03872011607316873]","[0.0,0.0,0.0,0.0,0.0,1.0]"
track_1287603,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/03/1287603.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.35142496838309206, 0.8689286288482339, 0.0005943554595689272, 0.3482750374735836, 0.001129741613476783, 0.002388188057973557, 0.01157747093249647, 0.004710709919392845, 0.0021132144430858987, 2.290194301368443e-05]","[0.3592125148317041, 0.18546434399625378, 0.4325479175152125, 0.1524561440379738, 0.00490907507292953, 1.1580288122946994e-06, 0.7901570098528922, 0.00023548869419802231, 2.8312120425225888e-06, -0.026261392702784454, 0.024742964747390215, 0.00028169677525946595, 0.006229423184202876, 0.002253755665030181, 0.0011567987578068907, 0.0005455614126821092, 0.0003681417293130264, -0.0011042237946002475, 0.0002250388939113344, -6.713530420048921e-05, 0.0006199669167211076, -0.00032991061550176066, 0.01860289831552808, 0.00981696361041014, 0.005081129084384668, 0.002886241922457393, 0.0024986804556202127, 0.0024716910494501023, 0.001972065010565131, 0.0016492846012522951, 0.0016750147085174887, 0.0015739254851505756, 0.0013163682956054377, 0.0015038557616418357, 0.0015192827905607291]","[0.18452720759398322, 0.0932917150536295, 0.6391434297616049, 0.08504103485772897, 0.02802446416386697, 0.01821834155450751, 0.04497721316653376, 0.030327491987727394, 0.7142354461936269, 0.08683517324425692, 0.11795394129665553, -0.07657889349208462]","[1.0,1.0,0.0,0.0,0.0,0.0]"
track_0659902,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/02/659902.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[0.26030907679676263, 0.9304899147977013, 0.00048738896999562685, 0.25762198005327974, 0.0001716335055025628, 0.000878369260199766, 0.007188499247585236, 0.002337697244024226, 0.0006635422817299348, 1.4614674976037073e-05]","[0.39571271867884744, 0.16228171225708354, 0.37974256197225614, 0.07938968209075732, 0.0033736109402316885, 1.8101350510981385e-06, 0.8159094955384396, -7.201784221826031e-05, 2.084423678826403e-06, -0.020319632597310545, 0.010450188934624082, 0.00241264563602407, 0.0036407101006122804, -0.0016335673023463151, 0.0008223894274533134, 0.0003869752484742106, 0.0010068184662826258, -0.0003376246683330325, 2.956878557464793e-05, 0.0002743821859309232, 0.00018527259203761994, -0.0006786934954026491, 0.015072971284678785, 0.0054131239405068995, 0.004320497228865693, 0.0023648148683346327, 0.0016949599284859906, 0.001889608980767079, 0.00135273106077184, 0.001891359853270996, 0.0019986825030336745, 0.0013827104357754516, 0.0011210531787654524, 0.0012589736180774371, 0.0012435415152818546]","[0.11359659147963083, 0.03821800703510552, 0.7029399954869963, 0.02297576823471192, 0.022045008215305497, 0.016074628956621446, 0.029751862077337616, 0.024038707019380115, 0.6969715276956963, 0.010876575298752297, 0.04716707486829066, 0.02574729277748167]","[0.0,0.0,0.0,1.0,0.0,0.0]"
track_1096873,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/73/1096873.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.26057953179466636, 0.9299069692369869, 0.0001869589557424802, 0.25947144202279876, 0.0005236210621270939, 0.0009708914060654565, 0.006329533240275525, 0.002052551251884619, 0.0006138220164916469, 4.9505795137044885e-05]","[0.40408599083040914, 0.14612105893252983, 0.36025316828723547, 0.07268853839430243, 0.002838372401244847, 1.4375754682790232e-06, 0.8244469681564407, -0.0004780275589611552, 1.933926805575779e-06, -0.012774231979403689, 0.0075678527404460455, 0.002199086234087961, 0.004984641830758831, 0.0007664352044856179, 0.002430108928428034, 0.00026714361082390265, 0.0011061458083120844, 5.906349690770542e-05, 0.0005533952390311419, 0.0005892151592317512, 0.0006015869393618787, -0.000709121798461831, 0.016245156559220018, 0.004537850077736554, 0.0030286357697309153, 0.0022900183989879564, 0.0018998552915014096, 0.0014943804115790122, 0.0018201155134915828, 0.0014409413350034315, 0.0011987859790382664, 0.0012219918461009519, 0.0010781705850669615, 0.0010873239033505914, 0.0011066954941927275]","[0.1781405797053705, 0.0737592750817636, 0.6711469461898176, 0.060508214108289396, 0.02237960709386786, 0.011427932565411624, 0.0341003632425762, 0.018859297145319632, 0.7011524957069422, 0.09981742490225957, -0.06643268995755153, 0.024175208033854097]","[0.0,0.0,0.0,1.0,0.0,0.0]"
track_1248261,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/61/1248261.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0.31533968807413626, 0.8948438736949241, 0.0002756272112468449, 0.3156088351206164, 0.00026521760335389163, 0.002815725852449809, 0.013136786782432613, 0.004397877452489327, 0.002517349199907766, 0.00024055543097185298]","[0.38209540816473697, 0.18048843776765983, 0.4331409110495558, 0.18589785740409107, 0.005640407732825527, 6.781436600181057e-09, 0.7713852351081728, 0.00033135010377952296, 4.683014458655813e-06, -0.04885434332576833, 0.029129501583454013, -0.004053428749754748, -7.168505587168647e-05, 0.0011384609190556064, -0.0016518974423556767, -0.0011326052028502547, -0.0007140939539879652, -0.0007684563122771477, 0.00146654902656321, -0.00010658630624234524, 0.0005561377734396768, 0.0009603063753874434, 0.02563313201921426, 0.010041021641078287, 0.004788942850012396, 0.006853525832971295, 0.0044940878768347185, 0.0034651702957332092, 0.004474575125828265, 0.004191399295909707, 0.0027654724523789374, 0.002590307600954087, 0.00253787215101219, 0.0024510953628252515, 0.0022269761730326527]","[0.1337240592400146, 0.04612105498624267, 0.6846071176621311, 0.03149629677890063, 0.03430135558328954, 0.02656831194744695, 0.047808176553070195, 0.04117519397084223, 0.7082332240675258, 0.05173334659536104, 0.012299858177402208, 0.0051381057031884905]","[0.0,0.0,0.0,1.0,0.0,0.0]"
track_1127765,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/65/1127765.npy,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.2333899764733045, 0.9432872346471752, 0.0010779374893718735, 0.2358218086617938, 0.0009799062469237154, 0.0014110312551331267, 0.010624263307112684, 0.0026529998453892235, 0.0015339547109742332, 8.259670249625139e-05]","[0.3600873651809058, 0.25215501272494284, 0.4663699727985625, 0.1766819051224299, 0.005389651235013949, 2.457148207269716e-07, 0.7453268012100158, 0.0001384910651238372, 3.3615413470798427e-06, -0.03151691560469946, 0.028427010491609114, 0.007863099731481159, 0.005249483362994365, 0.0004969902500343712, 0.002314265921567475, -3.3862417668016006e-05, 0.0014225099422995222, 0.0003140748107876858, 0.00035872238437605937, -0.00018189739927940916, 0.0005632723654876851, -6.190043183012233e-05, 0.018019299275918627, 0.010645384744243935, 0.007043048976918054, 0.005624023259567551, 0.004098319692574688, 0.003598179545125412, 0.003397267792707456, 0.0030254278349087843, 0.002510505074291174, 0.0025668508446384697, 0.002520075577742153, 0.0022260235521195577, 0.0018680950809770286]","[0.17051616326502508, 0.07175480423116685, 0.6564398070979135, 0.05617648788807363, 0.02109606025185102, 0.013811814274001773, 0.031542076742846786, 0.0215406428684605, 0.7133796850033056, -0.08147385352467351, 0.05994187695848068, -0.10232381800895063]","[0.0,0.0,0.0,1.0,0.0,0.0]"
track_1114150,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/50/1114150.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3171496265772951, 0.8937320639264366, 0.0005750011654982335, 0.3171307323609936, 0.0008036255683800557, 0.0019313345805421947, 0.0082045171757643, 0.003568933108775694, 0.0015658012628311832, 3.536920072247385e-05]","[0.3529635895441197, 0.16300622574664714, 0.4892683084231534, 0.11384770132918001, 0.00522735879131494, 4.297994168782616e-09, 0.7707076809653165, 0.0006457890599464947, 3.893963793445521e-06, -0.037519814528631804, 0.023273895507696044, 0.00452442573126372, 0.004140627900758011, 0.0022477575730240956, 0.002776402873226793, 0.0005703448783045209, 0.0009686543126282095, -0.0006009055788229081, 0.00014806203485500857, -0.0005002409838393804, -0.00026775101154877034, -0.0006373116807076261, 0.01965012895672654, 0.007411229423495847, 0.003718356065137437, 0.0019495051379753562, 0.001836243019399151, 0.0016384877694952632, 0.001534390186516945, 0.0016304237791829094, 0.001395805031959487, 0.0015242268204570357, 0.001498551085704582, 0.0015221820819573946, 0.0014425290633100787]","[0.19358365210485984, 0.07491332752556973, 0.6594634252398113, 0.05561042524895541, 0.02411922658891977, 0.012912505293238953, 0.03601997557492825, 0.020181855126037943, 0.7008472068901975, -0.14585801226107656, -0.017801676955374726, -0.0608058526910691]","[0.0,0.0,0.0,0.0,1.0,0.0]"
track_1345990,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/90/1345990.npy,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4893484110240115, 0.7221914304743122, 0.00011581615635256158, 0.4887835537050478, 0.0, 0.00022009722434132936, 0.007580687504635076, 0.0030253718041329124, 0.001241522318677683, 0.0002916740859151334]","[0.37393480889952696, 0.22630128272399042, 0.5697944491537328, 0.17226447937339448, 0.011934912687190994, 3.588591925411583e-06, 0.6581746431766338, 0.002774832521109956, 5.91466649929263e-06, -0.12677507010331912, 0.057265508713577135, 0.004473349845552078, 0.011944307264215737, 0.005465286762683438, 0.002924794966417242, 0.0002816661664734571, 0.000452117169280879, -0.0029096526928485125, -0.003088953460479336, -0.0036265484475363815, -0.0023546390237393624, -0.003789671879443419, 0.034175411243721844, 0.0159510125337413, 0.00700779623769845, 0.005380150418887134, 0.005546156497960873, 0.004314040505765326, 0.0038803872859008745, 0.00350673875136471, 0.004191538548310886, 0.004851668290621016, 0.004659589577402995, 0.004122672937289454, 0.003875933409301721]","[0.2743319495054074, 0.10046892123275097, 0.5813665319723432, 0.08848911585334003, 0.038373106262179116, 0.022477640024236814, 0.05882468726780056, 0.03671844720114406, 0.7086828311927478, 0.17113059926141608, 0.12115791943603268, 0.12588885085479537]","[0.0,0.0,1.0,0.0,0.0,0.0]"
track_1115616,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/16/1115616.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5669898054663214, 0.5974213966592071, 9.690240195330041e-05, 0.567044037507044, 0.0030939905522583432, 0.0006058162809998971, 0.006210567527904837, 0.0040134407976035605, 0.002560198746511755, 0.00033493891940571043]","[0.38129708414211294, 0.3871939698600412, 0.375587565171328, 0.2709296846426467, 0.02018716258238042, 5.80612934670377e-06, 0.5842718702294535, 0.004118692532412787, 6.964799188655548e-06, -0.33641525492185204, 0.1586489791043601, 0.059781215996463216, 0.002312725906080469, -0.0063664771201208505, -0.0023328990041067053, -0.0024434997457225913, -0.005589326455720058, -0.007985977209679085, -0.007739106496875033, -0.006380318005716435, -0.005514790207752494, -0.004787717764923052, 0.056090326594534744, 0.04242879187297058, 0.02453654500524497, 0.01827197355883329, 0.00982534950629684, 0.005564463410633679, 0.0065114447004282145, 0.005545913932647006, 0.0051254211387368066, 0.0046645036410399784, 0.005195246083147015, 0.004999865177713902, 0.004321472350089981]","[0.22638929883413755, 0.050976458452841045, 0.6034550138937133, 0.050313046186858605, 0.021985480278654775, 0.014940789235979222, 0.0357176707349409, 0.026786170894926728, 0.7178268552962558, 0.24289744708402716, -0.049566360356051394, 0.005357434415507081]","[0.0,1.0,0.0,0.0,0.0,0.0]"
track_0934869,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/69/934869.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.23604003138439877, 0.9419522883367805, 0.0006320030683585257, 0.23859477488213965, 0.0010680339692998467, 0.0013873318722209152, 0.008346674889981398, 0.002814348736876397, 0.0015718340531906184, 2.152002398716112e-05]","[0.392115684952713, 0.15267294059877, 0.4367122804446447, 0.09656501021318256, 0.00513380500837283, 1.9751351563230498e-07, 0.7885775766790389, -0.00012643985126906378, 3.496774324692185e-06, -0.01293099207474779, 0.02136275717409984, -0.003525565011375931, 0.006792127625063019, 0.004146433270707112, 0.001565909833162388, -0.00036728738337234027, 0.0026270096524401956, -0.0009176869719891283, -5.973836493243828e-05, -0.0017994519323596366, -0.0003834798271033473, -0.0007645152353576588, 0.013864414226721255, 0.006123685977212551, 0.0049648028834725095, 0.0031359785663923694, 0.002885225406491974, 0.002204058166540882, 0.0024941865934508, 0.001685444849175348, 0.0018236206513119518, 0.001493937031073438, 0.001690292493736143, 0.001430215756533437, 0.001527468420343509]","[0.1705314815631244, 0.06244726203797485, 0.6574841385036967, 0.044847114261998694, 0.03139319212939507, 0.013351962071467157, 0.0477934263846707, 0.02350870774902693, 0.7173793605467357, 0.06016374205576071, 0.08645231432877197, -0.05472836028994501]","[0.0,0.0,0.0,0.0,0.0,1.0]"
track_0608958,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/58/608958.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3728242706120308, 0.8495722660872054, 0.0003017459010224036, 0.37290385725201763, 0.00039384327509907227, 0.002695989891766736, 0.012310481635761688, 0.003128611398478105, 0.0016997405133227772, 3.7078488557716716e-05]","[0.35890239077858405, 0.18206960419562304, 0.44877632730632133, 0.19253031751453947, 0.005585082123520809, 1.9423206168786775e-06, 0.7721405304335236, 0.0009131413535646138, 2.973944250174139e-06, -0.038701959546483845, 0.030476941002388427, 0.0016039823960485875, 0.0007863183852917864, 0.002437669852241625, 0.002339215815562494, -0.00035245581182741497, 0.0005933939853295633, -0.0015676072345994242, -4.463906651080197e-05, -0.0009771689569459232, 0.0002531174224489627, -0.00035893617124803064, 0.025451618291493536, 0.012176656453094266, 0.006030965395764238, 0.004620636215316271, 0.002619686427733572, 0.0025778276203579256, 0.0019066741026221897, 0.0021725742900274418, 0.001740989592903506, 0.002219381078077562, 0.0017700648095364286, 0.0019658241636804482, 0.0016191309696634956]","[0.21700025539020026, 0.07997238730379978, 0.6345814375980092, 0.05814339404499566, 0.024851523666275445, 0.01602999821933787, 0.039733485189742034, 0.028095857724175003, 0.704996011539685, 0.19738248045991924, -0.02911721944962111, -0.019269995552980503]","[1.0,0.0,0.0,0.0,0.0,0.0]"
track_1219424,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/24/1219424.npy,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3740666205564165, 0.8484262361101259, 8.060582539400653e-05, 0.3743056924015261, 0.0003733422716560096, 0.00262428354213422, 0.011008991040477662, 0.003418250612721364, 0.0015549304981230183, 3.202539094219311e-05]","[0.4162986002019462, 0.17364565084021694, 0.4245540985459475, 0.08456161287753669, 0.005341873840704727, 9.392725025095505e-06, 0.7779891615453878, -0.0005895097544096638, 3.920089526297696e-06, -0.04325669143875515, 0.027892645339854093, -0.01020711459014115, 0.008650689649994544, 0.004021347644511807, 0.004530981405529837, -0.00017541184289481782, 0.0022970033814478747, 0.000929028106986472, 0.0015446592788842047, -0.00015105434376352347, 0.0010470041126647985, -0.0002932409246767193, 0.02919711170953282, 0.007924807197800745, 0.00434865652508566, 0.00298930647224255, 0.0030719576233205824, 0.0023655176091907752, 0.001817886569088039, 0.0016902111199761558, 0.0016983197287174338, 0.0014654156203686643, 0.0013858971805349011, 0.0013948334464464252, 0.0014000640667918844]","[0.13182608710625685, 0.037505843900528954, 0.7017054723949744, 0.027409316304160818, 0.01988682091842144, 0.00762620219024674, 0.02911237931606054, 0.013742923576580557, 0.6897995914458417, 0.055736089566457266, -0.085054598285732, 0.020470415475213898]","[0.0,1.0,0.0,0.0,0.0,0.0]"
track_1096308,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/08/1096308.npy,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.29455120409090824, 0.9095525601186731, 0.00022891481257962483, 0.2931259435453544, 0.0009845370844849747, 0.00045052191920119596, 0.004930395695091932, 0.00213649565427457, 0.0008973957770036095, 7.969301001231053e-05]","[0.3956934024207562, 0.1565490874439502, 0.5536123596738277, 0.19237146215280482, 0.013000681532821301, 9.375630279412829e-11, 0.6777566776224512, 0.0025808540879141907, 4.45707874902949e-06, -0.1013110625201711, 0.05953422957976358, 0.006947775369956884, 0.007148753259928947, -0.00026456712237400725, 0.0015655758435874393, -0.003083145521479556, 5.038617338931165e-05, -0.005424607793214596, -0.004835402065432397, -0.0067823830539893385, -0.0031381938900857036, -0.002644039599210669, 0.037526573143980904, 0.013741215403241497, 0.007814385299411855, 0.004397867219802557, 0.0046794193193044, 0.003862507713841394, 0.004357962041906874, 0.00429642134344839, 0.004580174784816039, 0.004222684339217754, 0.005579682691730349, 0.004720353945987553, 0.004077689494160629]","[0.257496977069407, 0.07827018246785748, 0.5789834135687173, 0.07151895449853367, 0.03566450817498329, 0.022770214046843044, 0.056870647831135344, 0.03756497292630704, 0.7162817128536915, 0.25336693710424313, 0.029575231399392773, -0.05164786956881051]","[0.0,0.0,1.0,0.0,0.0,0.0]"
track_0768441,/content/drive/MyDrive/MTG_Instrument_old/dataset/logmel_songs/41/768441.npy,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[0.3211301002606717, 0.8900336957803532, 0.00046335665004457606, 0.3234613199942487, 0.0007196411441251337, 0.0011042245893121848, 0.008695074522088217, 0.003175673126324875, 0.0007824098019603833, 1.640615027667597e-05]","[0.3755947310192585, 0.2271827525188791, 0.41147055795573895, 0.1181643851498411, 0.0035630070138725073, 1.7501385846417234e-06, 0.7889740370935807, -3.710419968120643e-05, 3.536245909299534e-06, -0.02766233979116364, 0.013394779008636696, 0.007705143095152097, 0.0071598127649576465, 0.001346621684768835, 0.00425936323019926, 7.256990651371037e-05, 0.00192286787121702, -2.442924356607222e-06, 0.0016710991887697326, -0.00016496264483742583, 0.0006583096892339963, -0.00017692403897123692, 0.018833014410628415, 0.007950362793760076, 0.004703643829848997, 0.002561094964090134, 0.002339170930387492, 0.0020520756892128604, 0.0019469735488620203, 0.0013902673841542684, 0.0014135969884374394, 0.0014607941263848716, 0.0013435158781414211, 0.0011472127662036388, 0.0012615894664612702]","[0.14010702883589593, 0.04608508103817204, 0.6871581783938364, 0.027979093561253117, 0.0252624599357844, 0.01013259349664406, 0.035675400382579145, 0.016013684440515142, 0.707013752968658, -0.00753326263856576, 0.04171725950560663, -0.03662558775198245]","[0.0,0.0,0.0,1.0,1.0,0.0]"
