TRACK_ID,status,audio_path,analysis_start_sec,analysis_end_sec,analysis_duration_sec,sample_rate,hop_length,extractor,total_chroma_frames,valid_chroma_frames,tuning_bins,elapsed_sec,error_type,error_message,chroma_c_mean,chroma_csharp_mean,chroma_d_mean,chroma_dsharp_mean,chroma_e_mean,chroma_f_mean,chroma_fsharp_mean,chroma_g_mean,chroma_gsharp_mean,chroma_a_mean,chroma_asharp_mean,chroma_b_mean,chroma_c_std,chroma_csharp_std,chroma_d_std,chroma_dsharp_std,chroma_e_std,chroma_f_std,chroma_fsharp_std,chroma_g_std,chroma_gsharp_std,chroma_a_std,chroma_asharp_std,chroma_b_std,tonnetz_01_mean,tonnetz_02_mean,tonnetz_03_mean,tonnetz_04_mean,tonnetz_05_mean,tonnetz_06_mean,tonnetz_01_std,tonnetz_02_std,tonnetz_03_std,tonnetz_04_std,tonnetz_05_std,tonnetz_06_std,tonal_concentration_mean,tonal_concentration_std,chroma_entropy_mean,chroma_entropy_std,chroma_flux_mean,chroma_flux_std,tonnetz_movement_mean,tonnetz_movement_std,valid_tonal_ratio
track_1052564,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/64/1052564.mp3,0.0,240.0,240.0,16000,512,librosa_chroma_cqt_first4min_v1,7501,7501,-0.0899999999999999,1.869402885437012,,,0.0977740228067352,0.0761751624189516,0.0852832428655585,0.1252493391566126,0.0790330308041657,0.0770950160783795,0.0751508846163845,0.0929687390283471,0.0774942897481193,0.0648557492044508,0.0725742053717807,0.0763463172848054,0.0479106124286748,0.0268340064883432,0.0280257888558127,0.0717055043202995,0.0219188209360738,0.0360004525542875,0.0266435629375008,0.0458440000893422,0.0379615660724863,0.0256941335442693,0.029944674738275,0.0296922077724443,-0.0400322129009322,0.0384802582121772,0.0764384679627893,0.0212930105451513,0.0019625312672226,0.0222724969954169,0.0700997220310843,0.0596206929826459,0.1119552757491477,0.0694253091863712,0.028402304243216,0.0463377424957085,0.1773982368704637,0.0480636696113454,0.9584878719483928,0.0293430662796899,0.0377260573430607,0.0186260184084061,0.0511225039825594,0.0307021951464304,1.0
track_0106223,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/23/106223.mp3,0.0,187.5330625,187.5330625,16000,512,librosa_chroma_cqt_first4min_v1,5861,5630,0.2,1.5228450298309326,,,0.0635669321370961,0.0793498232523988,0.098265237554074,0.0796089257224468,0.1150059039054395,0.0672420112839627,0.0697557462627468,0.0816333654841166,0.0744280574796969,0.1311439481466267,0.0680668179872139,0.071933230730915,0.0341068988408633,0.022738139263169,0.0440254453284371,0.0197515405749736,0.0408105007618589,0.0231954542830032,0.0353574508861056,0.0430345575936054,0.0199880639445576,0.0585808542531598,0.0213524250848376,0.0312189441221283,0.1163164475866842,-0.0198248764915523,-0.0445602606515509,0.0169130916629463,0.0139375415324374,0.0080566642368394,0.0834465035375783,0.0930552736742939,0.1046209768444644,0.0921776202554869,0.0326723639703774,0.0339173480012754,0.1789991788619047,0.0406538870642007,0.9600636346196196,0.0208879404766651,0.0497743159236179,0.0209815831455566,0.0805221796872029,0.0400059117512509,0.9605869305579252
track_1396244,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/44/1396244.mp3,0.0,108.52175,108.52175,16000,512,librosa_chroma_cqt_first4min_v1,3392,3392,-0.07,0.833554744720459,,,0.0374826241987768,0.0365140557886026,0.0556187585335585,0.0758473226756081,0.1260755400487467,0.1617491058362779,0.0875632214433522,0.1217127580968289,0.0831984717111687,0.0733420331825124,0.086045779155475,0.0548503292786404,0.0142966122599476,0.0107484514793792,0.0220025597971592,0.0324161401598724,0.0638844980724886,0.0835907688410532,0.028418677158723,0.0531378250926435,0.0263814455432109,0.0243174501188048,0.0424283445474961,0.0184136659116604,-0.0025732690444223,0.0824759622467763,-0.0191947845037168,0.0175288768968689,0.0064655152850925,-0.044323598858905,0.0546130861244753,0.0634622130392012,0.1187568239745461,0.0880735757496217,0.0397582388319067,0.0352030491492573,0.2036297778787864,0.0654937851842864,0.9278044171525904,0.0582357675791604,0.0237871045134802,0.0102832608944108,0.030028512923943,0.0138410107421511,1.0
track_1192426,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/26/1192426.mp3,0.0,32.3894375,32.3894375,16000,512,librosa_chroma_cqt_first4min_v1,1013,955,0.0899999999999999,0.2985680103302002,,,0.1684067396729872,0.0609567368646878,0.0608415305790008,0.0478527050280056,0.1154554085484193,0.0432720853727681,0.0607766680946056,0.1039654957023278,0.077800373395622,0.1039700049945977,0.0617177452462974,0.09498450473263,0.1165481655848895,0.0193792713878533,0.0283320097379023,0.0218200814284719,0.0893175599319506,0.0170228603481453,0.0434107068249752,0.0675275957904028,0.0353852124320832,0.0930029958999778,0.0279098491438075,0.0471605386583223,0.1353292821210861,0.0647442272880023,0.0386038779861322,0.1783265781740004,0.0282310824067145,0.0357545887890482,0.0764923062918122,0.1082281251729263,0.1268503919874013,0.1520238673466284,0.0438036296584871,0.0601966890420298,0.265282082222207,0.078193178516629,0.897685913640167,0.0565171992503649,0.0262321474672972,0.0120724179838817,0.0384942937588239,0.0184840386698019,0.9427443237907206
track_1329943,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/43/1329943.mp3,0.0,142.6634375,142.6634375,16000,512,librosa_chroma_cqt_first4min_v1,4459,4216,0.02,1.1246898174285889,,,0.1195644669595264,0.0408444315671348,0.132735352066789,0.053618630298689,0.0620809037791056,0.0441205437167899,0.0910354765339496,0.194898538578185,0.0689649599930359,0.0886706926973017,0.0280377344214852,0.0754282688232716,0.1029124236416621,0.0282252005280761,0.115426416002206,0.1054926113246346,0.0868847098221168,0.0806500370605666,0.1194411231547424,0.1516365755453181,0.0295517426182383,0.1132022688128361,0.0147607316644525,0.0949969175190357,0.2124420079050862,0.1496940866568983,0.1503097697630992,-0.0011982323268947,0.0019972640374867,0.0146669498806857,0.2205313115102138,0.2619220761826627,0.2816106721636576,0.2299144929539149,0.0963909375946317,0.1283231192431472,0.397264143646442,0.0960537604445068,0.7910131926893962,0.0768349137350241,0.0385002730528973,0.0209798210990337,0.0607128864832205,0.035011460957702,0.945503476115721
track_0700217,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/17/700217.mp3,0.0,240.0,240.0,16000,512,librosa_chroma_cqt_first4min_v1,7501,7484,0.0,1.8924193382263184,,,0.1104840905276659,0.0426904364026842,0.1149299010121224,0.0447903690863533,0.1154798138581807,0.1071276511118549,0.0585980887595964,0.0672644483392688,0.0672491658610883,0.1294030132883923,0.0386697931646606,0.1033132289306577,0.0711547255012394,0.0198577193115052,0.1130582266551306,0.0214916224543132,0.0927276952875378,0.1038572209572757,0.0228114645761481,0.0362794029976863,0.0551191993385613,0.0759118966000775,0.0167997934286459,0.081828882501058,0.2028045962060582,0.0619064642678174,-0.0638530542447452,0.0810152870455559,-0.0556488245014425,0.0074566712334862,0.1812165355802873,0.1585769956411384,0.162963588515107,0.2037431920612523,0.0873744570549227,0.0656865288568645,0.2760709571970187,0.0763933078733813,0.875716306504115,0.0653953597102354,0.0475782246301385,0.0317355561656212,0.0754044090382537,0.0546834382826888,0.9977336355152646
track_0082424,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/24/82424.mp3,0.0,240.0,240.0,16000,512,librosa_chroma_cqt_first4min_v1,7501,7464,0.28,1.8830502033233645,,,0.059621279845915,0.0786937275682581,0.0711419626739523,0.0693694026861863,0.1092071857522735,0.0678053798155493,0.0838922544817728,0.0834726683584831,0.0987575702051784,0.1108253463810271,0.0692197045162599,0.0979935174657177,0.0420788012184741,0.0566260825973512,0.0512320254250266,0.0508168344024373,0.0728513135631474,0.0443600732204719,0.0571277888335511,0.0564736939988387,0.0506549373330091,0.078885979664861,0.0412795176197402,0.0616819668788128,0.0696538399182364,-0.0800775290258719,-0.0064888649710833,0.0433321140740472,0.0021195348072653,-0.007218787393027,0.1355804689970213,0.1243403512516213,0.1544433901545802,0.1327188588830305,0.0606399306425574,0.0660956784446835,0.218556945813103,0.0771952256920834,0.919435162029338,0.0556477361720731,0.0725101725784809,0.0420968966031734,0.1115433721125489,0.0723023366955367,0.9950673243567524
track_1242780,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/80/1242780.mp3,0.0,240.0,240.0,16000,512,librosa_chroma_cqt_first4min_v1,7501,7501,0.02,1.8413102626800537,,,0.0671436190236409,0.0909883988582401,0.1701991177033526,0.0608961193060852,0.0722757184729248,0.0779750746705999,0.0793589719425533,0.1409623550069604,0.0715809876913468,0.0750055991911781,0.0455033008835851,0.0481107362428447,0.0327361787253553,0.0453337004044911,0.0887363508052701,0.0260840191225142,0.0385608787541769,0.0407088912506379,0.0343277940483911,0.0918694044876911,0.0311085158802016,0.028065206707806,0.019085231501598,0.0212891849226728,0.1327556882600883,0.0928494945133705,0.0060001377655973,-0.0840610654344505,-0.0078531802596536,-0.0381967676837612,0.0985399799793618,0.1205785679461085,0.1201099491179615,0.1168087437258159,0.0534106083162304,0.0393250874355536,0.2245776320263443,0.0850567706000767,0.9222777006610554,0.0545027181852821,0.0333917305976773,0.0158042367176628,0.0490842218392302,0.026893344983307,1.0
track_1023481,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/81/1023481.mp3,0.0,81.6535625,81.6535625,16000,512,librosa_chroma_cqt_first4min_v1,2552,2352,0.02,0.6313529014587402,,,0.1683114320237734,0.0310176189451915,0.1310976340022052,0.027674940518075,0.0676075022209904,0.1917471252754014,0.0267599824703928,0.0745367465606497,0.0312804951943096,0.129224448087055,0.0822976672119891,0.0384444070357883,0.0784364362365795,0.0150357242443585,0.1023227023238732,0.0175682923882033,0.0549789209925999,0.1077426126592667,0.0126091697555324,0.0570514010208662,0.0123388355281849,0.0841141120728704,0.0652369567171345,0.0403195034847893,0.1203798344071086,0.369257819953545,-0.2113330984449722,0.0270441461134324,-0.0593704264055843,0.0139781024941456,0.1881133075703809,0.191807971740591,0.1358264096082899,0.1902326480719288,0.0635147988035534,0.0713271072993846,0.2876215567178771,0.0701327890018502,0.8333860226482356,0.0549524590576341,0.0431194822706202,0.0376300841060556,0.0706185662229449,0.0627491903547463,0.9216300940438872
track_1119923,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/23/1119923.mp3,0.0,110.0016875,110.0016875,16000,512,librosa_chroma_cqt_first4min_v1,3438,3168,0.07,0.8499219417572021,,,0.0540089378144587,0.0399602926483217,0.0489364326586111,0.0997491287033137,0.1526210291981121,0.0320883457527749,0.1020709489421646,0.092713505489754,0.0698070921630873,0.106631471012011,0.0622340385339662,0.1391787781531368,0.082795298618551,0.0444532147320259,0.0674266232420548,0.1372709899004194,0.1912872974608753,0.0274225324976117,0.1189666799148546,0.1143579193179186,0.0895233388706621,0.136514430621154,0.067184113752197,0.1391754674342064,0.1470070740394611,-0.1507482490942602,0.1529613027320151,0.063195639298661,0.0249061188206319,0.0218453645769603,0.3120041952637692,0.2837343872942681,0.2900981533149593,0.3204178083532579,0.1264898765848974,0.1726287745080574,0.3990037061810267,0.1292089313623358,0.7403441884112779,0.1240596930316476,0.05273186620677,0.0428057271461357,0.0855623298736063,0.0728509512345351,0.9214659685863874
track_1306265,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/65/1306265.mp3,0.0,140.0,140.0,16000,512,librosa_chroma_cqt_first4min_v1,4376,4222,0.05,1.0545694828033447,,,0.0869559924694396,0.0459218302252272,0.0794023867237259,0.0515674860727338,0.1436525355172593,0.1040871157179653,0.0757380104461602,0.0840352239799282,0.0768693247831513,0.1238193197574242,0.0497857029002719,0.0781650703385152,0.0778467456738266,0.0362596109571396,0.0765857083458635,0.0388451946499405,0.1086901296290121,0.1267650467676993,0.1051718227229006,0.0992524323628997,0.0661203646840487,0.1174364481444024,0.0397208007764172,0.0612307783586502,0.161832265404718,0.021007413985434,-0.0600604854560207,0.1025517529922463,-0.0065508781685597,0.0035606067203753,0.1971738023437923,0.2283024981585929,0.2263764094717579,0.2362104632315261,0.094805283487198,0.1127138605915131,0.3087149988886362,0.1211414474719899,0.8346196458287174,0.1016205726911668,0.0487134941601832,0.0260003278793639,0.0736295526484064,0.0434429189140837,0.9648080438756856
track_1161434,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/34/1161434.mp3,0.0,117.9050625,117.9050625,16000,512,librosa_chroma_cqt_first4min_v1,3685,3576,0.0,0.923997402191162,,,0.0725572590924011,0.0739498699690221,0.0730290926830901,0.0592844515952429,0.1186625161619702,0.0560335537418202,0.0524379641468213,0.0631553171053049,0.1036289769122731,0.1333285982679405,0.0865253016820919,0.1074070981893817,0.0364266316557565,0.0396500695222437,0.0457817892880401,0.0251443667070559,0.0785807812357431,0.038923253379801,0.023764628927069,0.0145442935459116,0.0382868721989701,0.0630761516598314,0.0296133418257835,0.0591992526576406,0.0956650094644368,-0.0650884059290313,-0.0334651550815615,0.0828563936043762,0.0009501525242757,-0.011793795005474,0.1129588122879138,0.0918974574606051,0.130217095543373,0.1252731462233669,0.052358220896876,0.0518345693107722,0.1957147207998689,0.0683996352114823,0.9374488700822964,0.051825274113305,0.0493871981218776,0.0327967857498513,0.0783080320399071,0.0538524503169811,0.9704206241519674
track_1102233,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/33/1102233.mp3,0.0,240.0,240.0,16000,512,librosa_chroma_cqt_first4min_v1,7501,7501,-0.02,1.8069100379943848,,,0.0913228355214017,0.0971371814342375,0.092297566517514,0.1215464291201899,0.0667309348372507,0.1007850564020011,0.0666056512524107,0.0689141853372177,0.0746039265463541,0.0533452021471342,0.0970024598186043,0.0697085713764555,0.0343432066573001,0.0405931948750519,0.0244634280672704,0.0795850214951016,0.0260344289375434,0.0597957341044474,0.0387048332506764,0.0324679711673221,0.053518243145476,0.0185236340638724,0.0487472649871895,0.0460213029874239,-0.1087437354165676,0.0511709606640336,0.0089017457266404,-0.0232479805013805,-0.0032953822661881,-0.0003849116031313,0.1120391707073278,0.122159680239364,0.1266489118750549,0.1020818377744201,0.051149223120106,0.0516954982095112,0.2016084470116063,0.0722763313599981,0.945917352614856,0.0440550747233332,0.0297317293583105,0.0186161251798456,0.0472418635627937,0.0339735560681424,1.0
track_1287157,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/57/1287157.mp3,0.0,173.6660625,173.6660625,16000,512,librosa_chroma_cqt_first4min_v1,5428,5335,0.2099999999999999,1.3447561264038086,,,0.0887668307755411,0.0677569985623631,0.1351874520728101,0.0690681372169534,0.119502542323617,0.0637960320724403,0.0801097980305035,0.1019958246757661,0.0611306602597907,0.0882496334675214,0.0530706234894267,0.0713654678685009,0.0681676306342302,0.0230106770459468,0.0889407060164923,0.0194863660831425,0.1029584253826856,0.0183499571210769,0.0455262003933164,0.0697544190035306,0.0156571898280372,0.0436819227689137,0.014567441394967,0.0395112644690966,0.1617524194890137,0.0355658388546993,0.0226267656938088,0.0010321598182293,0.0046966189727299,-0.0053542006045104,0.0906478596900256,0.1236928298121372,0.0998887963476,0.1876529021382796,0.0680470398423815,0.0548562444368614,0.2462048213101483,0.0760327463743297,0.927899272104458,0.0438089034435648,0.0358869293833833,0.0137819133058856,0.0552522668044468,0.0248438807342107,0.9828666175386884
track_0259936,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/36/259936.mp3,0.0,240.0,240.0,16000,512,librosa_chroma_cqt_first4min_v1,7501,7480,0.2199999999999999,1.830913782119751,,,0.0662118833075043,0.1063194457263521,0.0595512749299775,0.1048972899194453,0.1067231225438744,0.0494288989151006,0.0795204612594546,0.0579947715154525,0.106432973148605,0.0767909601741012,0.0701992321830432,0.1159296866022,0.0682048735645051,0.0932119451365041,0.0466073945605772,0.0896939994987026,0.1005700372068403,0.0391622643378712,0.0639614823324284,0.0597236052396277,0.0856979193263631,0.0840023963888759,0.0665550214045833,0.1200382466451318,-0.027988397606293,-0.1544531389571315,0.0462824434074342,0.0700970106094544,0.0042841144007041,-0.0044345540554514,0.2285492223482751,0.2172470114494924,0.2417662747536294,0.2027626751239632,0.1028373930755167,0.0958470496637674,0.2926020175318188,0.1019503858519471,0.8575877801619749,0.0785563507270763,0.0492571660383612,0.036963335218194,0.0775691760356749,0.0614049182326423,0.997200373283562
track_0577044,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/44/577044.mp3,0.0,240.0,240.0,16000,512,librosa_chroma_cqt_first4min_v1,7501,7445,0.06,1.8808510303497317,,,0.080376628442005,0.0512419628105742,0.1223049018984877,0.0544450340447903,0.1031471877321951,0.0437643014162258,0.0636605208505713,0.19401061958649,0.0625466594776505,0.057338216710683,0.0493481172919223,0.1178158497624224,0.0670450132589124,0.0238073252440012,0.0602919404671365,0.0237209122868242,0.0803440559545164,0.0175255745797575,0.0248327951931043,0.0949079157024136,0.0218107045876713,0.0308526316444811,0.0265814782674268,0.0595818744806492,0.2096468028666915,0.079206455039778,0.213927022237055,0.0107569356118697,0.0222205555250673,-0.0581346999258401,0.0979718627792155,0.1360949676354198,0.1267600941518258,0.1617967916119018,0.0539022507770528,0.0554987726254552,0.2476426005683704,0.0751867929143277,0.9006936756454914,0.0621744203363016,0.0363843121089457,0.0182658172377078,0.059099010522501,0.0326803246114032,0.992534328756166
track_1355015,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/15/1355015.mp3,0.0,96.9665625,96.9665625,16000,512,librosa_chroma_cqt_first4min_v1,3031,2833,0.18,0.7677569389343262,,,0.0776747324817248,0.0739543503423198,0.095839634637634,0.0637078072221215,0.080245007823941,0.0577315422096491,0.0868302567448089,0.1887697621356818,0.0779727857294954,0.092448996370438,0.0499886532397621,0.0548364704545814,0.0314804037457342,0.0194063093571942,0.0615532014480527,0.0200107767620381,0.035240396917908,0.0144737020500289,0.0201526713162695,0.0969446607416797,0.0188115897020443,0.0506734301135214,0.0183428336585103,0.015642927727477,0.126377276092331,0.0865899918222514,0.0831791506873085,0.0032339814169004,0.0461493421239818,-0.0095036551819838,0.1093199716894053,0.0885624902075504,0.1365800455426142,0.1049831098187073,0.0455539990491891,0.042224676624304,0.2122548118580831,0.0941498415968389,0.9387038543036664,0.0707906610844165,0.0240981076897165,0.0130871962909981,0.0369437645003409,0.0219695255584899,0.9346750247443087
track_1275612,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/12/1275612.mp3,0.0,215.986625,215.986625,16000,512,librosa_chroma_cqt_first4min_v1,6750,6482,-0.02,1.662905216217041,,,0.1016426192381324,0.0544766946950055,0.1371376946949523,0.1003313406808224,0.0449434354743555,0.0396815856066105,0.0791101908000615,0.1761254975669929,0.0413137743913616,0.1090244463965611,0.0779014763492569,0.0383112452359883,0.0976535304662285,0.0219013164474844,0.0913510110871758,0.0998030207431336,0.0271577396703369,0.0177823726617926,0.0770292273748727,0.1175556169626046,0.0159871079141651,0.0816406775333625,0.0542104334456109,0.0142690517174989,0.1232757855805209,0.1934611120237475,0.1115853565718329,-0.106249532776916,0.042003446229798,0.0425814474424482,0.2364913208038701,0.173481610589013,0.1984686969373425,0.1947749346175935,0.0667354002546115,0.0852976278370719,0.293759469108398,0.0779109201279408,0.8572506098992219,0.0575651591750816,0.046419929534336,0.0227991944522206,0.0712234573523302,0.0379676355029317,0.9602962962962964
track_1321089,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/89/1321089.mp3,0.0,92.885875,92.885875,16000,512,librosa_chroma_cqt_first4min_v1,2903,2841,-0.02,0.7331018447875977,,,0.1705064707704803,0.0433696657432317,0.1875334857392299,0.0375850504354056,0.0267220660994948,0.1640439431187301,0.0286384765970081,0.134302622639954,0.0649809417557738,0.0337469909687299,0.0698113902440817,0.0387588948192024,0.1271584694098702,0.0196610913056718,0.1476691518371715,0.0260002563353064,0.0134026137339493,0.1385331403495274,0.0104997024971755,0.1018851655615833,0.0503670518923697,0.0137860112695614,0.0480707026954127,0.0159309860419533,0.0478030625402776,0.411939213721807,-0.030514031205594,-0.023773874827215,-0.0784235888753909,-0.0471422584672579,0.2221705002933185,0.1159769957828063,0.2207800182523315,0.3206412495626364,0.0834167010646148,0.095390260795143,0.335188443663988,0.0775806041348362,0.795974464252439,0.0732117420502573,0.0425843998919319,0.0390195041609631,0.0677069734845087,0.0645568111911446,0.978642783327592
track_1037051,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/51/1037051.mp3,0.0,193.6075,193.6075,16000,512,librosa_chroma_cqt_first4min_v1,6051,6034,0.24,1.5174384117126465,,,0.0708835291213803,0.0437395039004022,0.221923211062519,0.046884767362341,0.1657026666807696,0.0969148442084491,0.0454501926799094,0.0711744910354251,0.0375128382851484,0.0941606886343173,0.0340379492703388,0.0716153181442079,0.0623943972189505,0.0335597963989423,0.1336182778552835,0.0367528849852643,0.1356128031303073,0.116832961652221,0.0240638752493348,0.0729242311122122,0.0314771290378525,0.0687483793169597,0.0383746569491774,0.0592794005102826,0.3220727093021927,0.0974755920921203,-0.0451404601154945,-0.027312318652779,-0.0490653622792764,-0.0569656167398536,0.1877710689628152,0.1954215895151007,0.2112963335783233,0.2636264458750504,0.109343410520631,0.062353930698749,0.3325844050258803,0.1096212436778544,0.8145547885006929,0.0880464095837874,0.064337011000545,0.0472323533145671,0.1092048036883972,0.0868324884853001,0.997190547017022
track_1159695,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/95/1159695.mp3,0.0,240.0,240.0,16000,512,librosa_chroma_cqt_first4min_v1,7501,7453,0.06,1.8293795585632324,,,0.1160908281323536,0.085314251691044,0.1090944069288356,0.1074838708521613,0.081428088124566,0.0744445913542008,0.0830959262034329,0.1029216727262117,0.0530775518454116,0.0634179010077077,0.0709271481060472,0.0527037620949552,0.0874168865655526,0.0336242519468371,0.0545541097750004,0.062655090497664,0.031420128185976,0.0325210737302524,0.0383338843266599,0.0705568378016481,0.0231046731491227,0.0353691438840638,0.0490574178485747,0.0362781633950394,0.0114734263557826,0.0898294438215919,0.0399325616631738,-0.0125210133834669,0.0222009286603978,0.0275663949183255,0.1217981644164913,0.1323046882897196,0.1257865071170668,0.1358990230247282,0.0463505936758126,0.0631724642694301,0.2003274990025021,0.0848024622148817,0.9333365882912946,0.0613887490712708,0.0370187742068133,0.0268219426463271,0.0567317031045325,0.0464168524362597,0.9936008532195708
track_1369863,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/63/1369863.mp3,0.0,95.757,95.757,16000,512,librosa_chroma_cqt_first4min_v1,2993,2986,-0.13,0.7602119445800781,,,0.0899162729922541,0.0964814283156315,0.1242786503882862,0.0511036252243318,0.1318021216009099,0.0592279591800661,0.0433814123193206,0.1100770987424318,0.0518951270565869,0.1403960900604837,0.0399275966873953,0.0615126186127513,0.1150619575483965,0.1058591143141063,0.1576191577965398,0.0834119324596203,0.1354539346257897,0.081052026146095,0.0380039286133813,0.1290708622574378,0.0394973308360384,0.1158306541878793,0.0283540231198548,0.0473778182621953,0.2394842722812332,0.0465849824569901,-0.0734121345630923,0.066025862348356,0.0352359281331218,-0.0064019499272362,0.2549389967457574,0.3024416627135941,0.3022243789157252,0.2966002647604353,0.1116707843988252,0.1016915843063339,0.3580256605699249,0.1156100033130576,0.7782957230289751,0.1127952870244231,0.0555691506280036,0.0351405643628423,0.0849393678236054,0.0581361658137901,0.9976612094888072
track_1231037,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/37/1231037.mp3,0.0,240.0,240.0,16000,512,librosa_chroma_cqt_first4min_v1,7501,7381,-0.28,1.86926794052124,,,0.068907091680744,0.0647619841215293,0.0590500952921986,0.0780173019982865,0.061250135587202,0.0583673234506098,0.0773436389159415,0.089542132974541,0.1171531921118606,0.1234037355348102,0.1161124852415673,0.0860908823644258,0.0126693443185428,0.0174963510458048,0.0169774508029121,0.0377664594464426,0.0145197981288449,0.0099920641991225,0.0219658096402485,0.0127142470036952,0.0229105836124289,0.0224001678614295,0.0244297659141464,0.0171122271937419,-0.0261926588901523,-0.0126059887611918,0.0071172742734563,-0.0051958000302813,0.0047654107140951,0.0107538263015566,0.0502379883363568,0.0283399319988293,0.0508491739214797,0.0424286521009443,0.0167671629557757,0.0179934033341791,0.1397861453839925,0.0290465561080597,0.9744968896651232,0.0184856935075682,0.0222530465771739,0.0143223123872864,0.0301415321851012,0.0221932221411361,0.9840021330489268
track_1150900,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/00/1150900.mp3,0.0,209.14475,209.14475,16000,512,librosa_chroma_cqt_first4min_v1,6536,6444,0.03,1.6141297817230225,,,0.1623258395493377,0.0629595137595226,0.0589477426910392,0.046798223621681,0.070905961909821,0.1111214087842741,0.0752255988785965,0.1136345273811048,0.0726673569117483,0.0894860796281931,0.0630939740177867,0.0728337735386853,0.1022078169152122,0.0250286592972075,0.0320387216506146,0.0182717743971173,0.0366563956174697,0.0925329574321461,0.025654039088718,0.0707079702125429,0.0245106503192443,0.0538654791346973,0.0250807735271321,0.0364634987716968,0.0437653907371136,0.153378353385362,-0.0303004778044916,0.1086318427007431,-0.0021548032160773,0.0303768060700306,0.0914048393556865,0.1129347906015027,0.1598407016838868,0.1293925309053018,0.0556881585896551,0.0605348650304902,0.2450850740257791,0.0826683547933596,0.9219948267489024,0.0575273763692931,0.0405014157420558,0.0211364838526732,0.0605359152434351,0.0353833082052062,0.9859241126070992
track_0049027,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/27/49027.mp3,0.0,116.7935,116.7935,16000,512,librosa_chroma_cqt_first4min_v1,3650,3643,-0.19,0.897087574005127,,,0.0646185016059123,0.0362517084177832,0.0596019096361668,0.1608620037409345,0.0391603306098451,0.1081492049870601,0.0348928729693435,0.0708447002396478,0.0946953023308103,0.0577315570083054,0.2327120305590419,0.0404798778179432,0.0473013368793044,0.0143871962188398,0.0295482925166861,0.0879943848760452,0.0148073648894068,0.0653986932211309,0.0129460542995187,0.0391701653075148,0.1089733846399396,0.0313977192592927,0.1002533741750072,0.0204265678792798,-0.3176810731098572,0.1975165483958301,0.0700541111760015,-0.1287326786394593,0.0329273575341395,-0.0114212984293584,0.152879250143023,0.145164808154156,0.1394634116407088,0.192027096351597,0.0776025031798545,0.0543833779570758,0.2901006453015338,0.071500777816536,0.8558642474825553,0.0649715243063944,0.0435854518572037,0.0242659164472424,0.072405029316617,0.0432626596502048,0.998082191780822
track_1335983,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/83/1335983.mp3,0.0,238.1100625,238.1100625,16000,512,librosa_chroma_cqt_first4min_v1,7441,7392,0.3,1.8086905479431152,,,0.0711212566272845,0.0701311094166299,0.1488884090870776,0.0721457369259691,0.0680395696431628,0.0754746267281259,0.0738163077523448,0.1219742876517604,0.0635788366206099,0.0976589877935513,0.0769623968761829,0.0602084743788816,0.0285499083607649,0.0243160656928114,0.0771452184045537,0.027440082103445,0.0221293785656285,0.0225290587776002,0.0267897742539422,0.0842592030285146,0.0220696731041865,0.0477665767740616,0.0313265199426723,0.0203373308537948,0.1099546258029848,0.1025395338614407,0.0110637749876879,-0.096927450926538,-0.0047817520460908,-0.0139432830528123,0.0902481707526536,0.0741610150823394,0.1094588458161417,0.0833402821413882,0.0555081626916978,0.0385446013474357,0.2018541824757988,0.0741811792564374,0.9463453185200305,0.045838061170686,0.0375475351265986,0.015385369524562,0.0559551652995692,0.0266250839635545,0.993414863593603
