TRACK_ID,split,source,schema_version,status,audio_path,analysis_start_sec,analysis_end_sec,analysis_duration_sec,decoded_duration_sec,input_scope,sample_rate,rhythm_method,beat_tracker_confidence,detected_onsets_count,detected_beats_count,elapsed_sec,error_type,error_message,bpm,beats_count,beats_loudness_mean,bpm_histogram_first_peak_bpm,bpm_histogram_first_peak_spread,bpm_histogram_first_peak_weight,onset_rate,danceability,beat_interval_mean,beat_interval_std
track_976784,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/84/976784.mp3,0.0,140.4875963718821,140.4875963718821,140.4875963718821,entire_track,44100,multifeature,3.121778011322021,744,288,3.4371187686920166,,,122.98676300048828,288.0,0.5494247784461348,123.0,0.0581818222999572,0.9024389982223512,5.295841217041016,2.39862322807312,0.486284103854608,0.008371137105417
track_1117572,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/72/1117572.mp3,0.0,61.04816326530612,61.04816326530612,61.04816326530612,entire_track,44100,multifeature,1.750179648399353,233,104,1.5924015045166016,,,100.2873764038086,104.0,0.0181438971786604,99.0,0.3827160596847534,0.4854368865489959,3.8166584968566895,0.9301190376281738,0.5800479702579165,0.0578561363703888
track_1067257,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/57/1067257.mp3,0.0,240.0,240.0,314.8933333333333,first_4min,44100,multifeature,0.0214635375887155,668,520,5.901775360107422,,,152.24758911132812,520.0,0.000716825838635,152.0,0.2584269642829895,0.1271676272153854,2.783333301544189,0.9927576780319214,0.4591869065297592,0.0926480125383458
track_1170737,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/37/1170737.mp3,0.0,240.0,240.0,253.8933333333333,first_4min,44100,multifeature,0.7913525104522705,671,545,5.673263788223267,,,143.03285217285156,545.0,0.0692255936857257,144.0,0.4979919791221618,0.2297794073820114,2.7958333492279053,0.9698299169540404,0.4394077568808022,0.0291201262596654
track_957461,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/61/957461.mp3,0.0,128.07310657596372,128.07310657596372,128.07310657596372,entire_track,44100,multifeature,0.8040817975997925,230,255,3.188205003738404,,,120.12623596191406,255.0,0.0258291396184349,120.0,0.6275509595870972,0.2874015867710113,1.795849323272705,0.994517743587494,0.5006459702656963,0.0161454591753817
track_134799,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/99/134799.mp3,0.0,240.0,240.0,258.7950566893424,first_4min,44100,multifeature,0.1495061367750167,636,504,5.972558975219727,,,154.86215209960938,504.0,0.0191097319646013,157.0,0.4523809552192688,0.1829025894403457,2.650000095367432,0.8851091861724854,0.4752242976344129,0.1509072350648288
track_1167578,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/78/1167578.mp3,0.0,233.6167120181406,233.6167120181406,233.6167120181406,entire_track,44100,multifeature,1.4360334873199463,819,367,5.763935327529907,,,93.90003967285156,367.0,0.1373569264735808,94.0,0.674626886844635,0.2978142201900482,3.505742311477661,1.1045479774475098,0.6356938131194297,0.0179191122808385
track_126063,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/63/126063.mp3,0.0,240.0,240.0,244.04530612244892,first_4min,44100,multifeature,2.7823636531829834,1086,376,5.915385007858276,,,89.98497009277344,376.0,0.09689530131151,89.0,0.4520958065986633,0.4880000054836273,4.525000095367432,1.4927215576171875,0.6379604892730713,0.0856184317737565
track_11773,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/73/11773.mp3,0.0,122.5319954648526,122.5319954648526,122.5319954648526,entire_track,44100,multifeature,0.8434330821037292,505,189,3.045586109161377,,,92.04281616210938,189.0,0.0370474461925787,92.0,0.2400000095367431,0.707446813583374,4.121372222900391,1.039734959602356,0.6452800539579797,0.0269872087517172
track_119404,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/04/119404.mp3,0.0,227.36,227.36,227.36,entire_track,44100,multifeature,2.622488498687744,950,436,5.537298917770386,,,115.01428985595705,436.0,0.1488095420225496,115.0,0.3436018824577331,0.636781632900238,4.1783952713012695,1.0747981071472168,0.520180362874064,0.0118134307272314
track_1371097,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/97/1371097.mp3,0.0,178.10895691609977,178.10895691609977,178.10895691609977,entire_track,44100,multifeature,2.6626498699188232,893,368,4.316725969314575,,,123.95995330810548,368.0,0.2470346283609454,123.0,0.3099415302276611,0.6430517435073853,5.013784885406494,1.305677890777588,0.4823676388335163,0.013373076546008
track_166592,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/92/166592.mp3,0.0,240.0,240.0,253.52639455782312,first_4min,44100,multifeature,1.6770671606063845,676,495,5.916189908981323,,,123.89531707763672,495.0,0.0761768512772459,123.0,0.3879668116569519,0.5971660017967224,2.816666603088379,0.9385691285133362,0.484023230157883,0.0073432947502404
track_1222011,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/11/1222011.mp3,0.0,179.21736961451248,179.21736961451248,179.21736961451248,entire_track,44100,multifeature,2.064331293106079,977,358,4.352794408798218,,,114.97916412353516,358.0,0.2096327935623465,115.0,0.2518247961997986,0.5742297172546387,5.451480388641357,1.2173819541931152,0.498871294056334,0.0538583248114213
track_1416533,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/33/1416533.mp3,0.0,172.6315873015873,172.6315873015873,172.6315873015873,entire_track,44100,multifeature,2.793534994125366,544,326,4.18679404258728,,,113.94974517822266,326.0,0.0070828298771587,115.0,0.3544303774833679,0.6276922821998596,3.151219367980957,1.3357508182525637,0.527878883435176,0.0118210134936859
track_802295,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/95/802295.mp3,0.0,240.0,240.0,291.0584807256236,first_4min,44100,multifeature,2.655094623565674,1185,374,6.006408929824829,,,93.80894470214844,374.0,0.061036915790455,94.0,0.2677595615386963,0.7184986472129822,4.9375,1.1488810777664185,0.6400739326873349,0.0084281181694771
track_1244713,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/13/1244713.mp3,0.0,240.0,240.0,528.6922448979592,first_4min,44100,multifeature,0.2674213945865631,756,469,6.680353879928589,,,112.81041717529295,469.0,0.0746308598664714,112.0,0.4666666388511657,0.2905983030796051,3.150000095367432,0.884247899055481,0.5110126485427221,0.0688340878108489
track_579644,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/44/579644.mp3,0.0,175.2826984126984,175.2826984126984,175.2826984126984,entire_track,44100,multifeature,2.1748204231262207,714,428,4.241939306259155,,,147.07171630859375,428.0,0.1157087749678973,148.0,0.370192289352417,0.6135831475257874,4.073419570922852,1.0768308639526367,0.4084700026333471,0.007860636475775
track_1160114,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/14/1160114.mp3,0.0,173.34857142857143,173.34857142857143,173.34857142857143,entire_track,44100,multifeature,0.8505421876907349,791,257,4.248920917510986,,,88.85153198242188,257.0,0.0589950944840448,89.0,0.5418719053268433,0.36328125,4.563060283660889,1.189960241317749,0.6711564641445875,0.0402549105975791
track_718301,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/01/718301.mp3,0.0,152.5,152.5,152.5,entire_track,44100,multifeature,0.6828964948654175,936,303,3.7241833209991455,,,119.98657989501952,303.0,0.2142465434801427,120.0,0.19243985414505,0.7781456708908081,6.137704849243164,1.0422768592834473,0.5013049562640538,0.0081920217792265
track_704690,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/90/704690.mp3,0.0,240.0,240.0,240.89539682539683,first_4min,44100,multifeature,0.9902620315551758,739,401,5.8624255657196045,,,100.0670928955078,401.0,0.0721530081923835,99.0,0.4839571714401245,0.4825000166893005,3.0791666507720947,0.9853990077972412,0.5971881979703904,0.0174964547326763
track_362253,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/53/362253.mp3,0.0,170.74562358276643,170.74562358276643,170.74562358276643,entire_track,44100,multifeature,1.5500280857086182,640,477,4.1405980587005615,,,172.2656707763672,477.0,0.0115690624459297,172.0,0.0,0.4978991448879242,3.7482659816741934,1.0052577257156372,0.3569580160018776,0.0133803279130184
track_1066893,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/93/1066893.mp3,0.0,240.0,240.0,317.6072108843537,first_4min,44100,multifeature,3.235907077789306,1362,399,6.0550196170806885,,,100.0007095336914,399.0,0.168755189311887,99.0,0.3341708183288574,0.6658291816711426,5.675000190734863,1.2077237367630005,0.6000724556158535,0.0067300501879998
track_368742,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/42/368742.mp3,0.0,240.0,240.0,266.3466666666667,first_4min,44100,multifeature,1.4121333360671997,914,479,5.889667987823486,,,120.0235595703125,479.0,0.3139849495072703,120.0,0.303983211517334,0.6945606470108032,3.808333396911621,0.9562239050865172,0.4999333789034368,0.0064434310262047
track_1326800,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/00/1326800.mp3,0.0,240.0,240.0,315.042358276644,first_4min,44100,multifeature,3.4268345832824707,1075,439,6.014349699020386,,,110.020263671875,439.0,0.1066647481961135,110.0,0.6301369667053223,0.3698630034923553,4.479166507720947,2.018442153930664,0.5455098838022311,0.0092147236666281
track_1119020,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/20/1119020.mp3,0.0,240.0,240.0,290.7850793650793,first_4min,44100,multifeature,3.36677622795105,844,479,5.979660272598267,,,118.783935546875,479.0,0.2245888238884131,117.0,0.5044776201248169,0.3472803235054016,3.5166666507720947,1.3056036233901978,0.5003948742874497,0.0103400470830362
track_1067290,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/90/1067290.mp3,0.0,222.32,222.32,222.32,entire_track,44100,multifeature,1.750364899635315,711,512,5.45635199546814,,,150.04835510253906,512.0,0.4095384154563332,152.0,0.4491726160049438,0.4559686779975891,3.198092699050904,1.2132340669631958,0.4325681988973673,0.0738361718098835
track_1117565,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/65/1117565.mp3,0.0,121.10367346938776,121.10367346938776,121.10367346938776,entire_track,44100,multifeature,3.2450575828552246,752,252,2.975639820098877,,,125.68766021728516,252.0,0.1282345237563681,126.0,0.1781376600265503,0.8087649345397949,6.209555625915527,1.1864774227142334,0.4783680550605652,0.0089942845224579
track_1201480,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/80/1201480.mp3,0.0,240.0,240.0,307.6666666666667,first_4min,44100,multifeature,3.411094188690185,861,385,6.06627631187439,,,92.9045181274414,385.0,0.4169492220923353,92.0,0.4617646932601928,0.4765625,3.587500095367432,1.349476337432861,0.6228268844230721,0.0670768557749182
track_1143218,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/18/1143218.mp3,0.0,139.93240362811792,139.93240362811792,139.93240362811792,entire_track,44100,multifeature,2.1587607860565186,383,342,3.4352500438690186,,,150.62344360351562,342.0,0.4127218477076232,152.0,0.377289354801178,0.4985337257385254,2.737035751342773,1.0317785739898682,0.4071322750311094,0.0312177967362972
track_1110512,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/12/1110512.mp3,0.0,47.52453514739229,47.52453514739229,47.52453514739229,entire_track,44100,multifeature,1.2163021564483645,157,79,1.902915000915528,,,100.96196746826172,79.0,0.0925968137170358,101.0,0.2948718070983886,0.7051281929016113,3.3035566806793213,0.8181189298629761,0.5943415333063174,0.005895764654496
track_1181303,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/03/1181303.mp3,0.0,170.7208163265306,170.7208163265306,170.7208163265306,entire_track,44100,multifeature,0.0849644169211387,563,291,4.158171892166138,,,103.07780456542967,291.0,0.0362486631734831,103.0,0.6646706461906433,0.1931034475564956,3.2977819442749023,0.9321257472038268,0.5845823585987091,0.0330084778024506
track_272986,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/86/272986.mp3,0.0,57.17829931972789,57.17829931972789,57.17829931972789,entire_track,44100,multifeature,0.9237534403800964,122,155,1.5040714740753174,,,164.50123596191406,155.0,0.0100312937823345,167.0,0.0,0.2207792252302169,2.133676528930664,0.9008195400238036,0.3655635025594141,0.0248315482207931
track_1414154,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/54/1414154.mp3,0.0,240.0,240.0,416.18285714285713,first_4min,44100,multifeature,3.018549680709839,902,479,6.337322950363159,,,120.04199981689452,479.0,0.1173938415311621,120.0,0.4189473390579223,0.5774058699607849,3.758333444595337,1.4871844053268433,0.4999819734605286,0.0076769263559729
track_1205065,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/65/1205065.mp3,0.0,216.0,216.0,216.0,entire_track,44100,multifeature,3.008131504058838,1144,431,5.250115871429443,,,120.01132202148438,431.0,0.5632452117577595,120.0,0.2209302186965942,0.7790697813034058,5.296296119689941,1.6830202341079712,0.5000120128310004,0.0054018799079698
track_533166,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/66/533166.mp3,0.0,152.0,152.0,152.0,entire_track,44100,multifeature,0.5665023326873779,104,268,3.757415533065796,,,119.91834259033205,268.0,0.0676658291585325,120.0,0.2393616437911987,0.5355805158615112,0.6842105388641357,0.845145583152771,0.5619315752822361,0.1404459691194413
track_1122016,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/16/1122016.mp3,0.0,152.99340136054423,152.99340136054423,152.99340136054423,entire_track,44100,multifeature,1.4006738662719729,322,430,5.720706462860107,,,164.88856506347656,430.0,0.0173678617041156,167.0,0.0,0.3473193347454071,2.104665756225586,0.9162343144416808,0.3547944059738746,0.0117809915148296
track_1001312,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/12/1001312.mp3,0.0,240.0,240.0,281.2353514739229,first_4min,44100,multifeature,1.703376054763794,406,319,5.972317218780518,,,79.9916763305664,319.0,0.0170129589406188,80.0,0.00314462184906,0.99685537815094,1.6916667222976685,0.8945460319519043,0.750121367614974,0.0057367635193107
track_1169840,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/40/1169840.mp3,0.0,240.0,240.0,729.6638548752834,first_4min,44100,multifeature,0.9574456214904784,524,451,7.262701749801636,,,112.56829833984376,451.0,0.0892867390148036,112.0,0.3710144758224487,0.4822222292423248,2.183333396911621,1.3968307971954346,0.5312467365132438,0.0385082994645444
track_1084190,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/90/1084190.mp3,0.0,191.0219501133787,191.0219501133787,191.0219501133787,entire_track,44100,multifeature,1.129237413406372,145,375,4.734250068664551,,,118.38150787353516,375.0,0.0204428615058198,117.0,0.478672981262207,0.294117659330368,0.7590750455856323,0.8334207534790039,0.5075484668826037,0.034528488670427
track_1111827,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/27/1111827.mp3,0.0,240.0,240.0,430.8554421768707,first_4min,44100,multifeature,0.5118818879127502,754,462,6.414216995239258,,,117.42047119140624,462.0,0.0936214443121397,117.0,0.3802816867828369,0.381778746843338,3.1416666507720947,1.2658517360687256,0.5178906043542957,0.037180635730747
track_293162,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/62/293162.mp3,0.0,240.0,240.0,273.08732426303857,first_4min,44100,multifeature,1.6750444173812866,937,514,5.93038535118103,,,128.85433959960938,514.0,0.2321241159501199,129.0,0.3196721076965332,0.6471734642982483,3.9041666984558105,1.133290410041809,0.466209609141359,0.0085083163426467
track_341608,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/08/341608.mp3,0.0,199.02437641723355,199.02437641723355,199.02437641723355,entire_track,44100,multifeature,2.357936143875122,1282,412,4.883897066116333,,,123.01314544677734,412.0,0.1563862471725057,123.0,0.0541236996650695,0.8929440379142761,6.441421985626221,1.3100003004074097,0.4816304375655459,0.0257682591064427
track_1369696,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/96/1369696.mp3,0.0,240.0,240.0,445.9102040816326,first_4min,44100,multifeature,3.2797889709472656,1426,359,6.420773029327393,,,90.01065063476562,359.0,0.1368682215659565,89.0,0.491620123386383,0.5083798766136169,5.941666603088379,1.4776383638381958,0.6666980921889151,0.0085787785419694
track_1327796,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/96/1327796.mp3,0.0,226.92678004535148,226.92678004535148,226.92678004535148,entire_track,44100,multifeature,1.5088176727294922,600,488,5.505070209503174,,,129.63497924804688,488.0,0.3102874355491377,129.0,0.4925000071525574,0.4168377816677093,2.6440248489379883,0.9945969581604004,0.4638746105425166,0.0152023539220133
track_946948,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/48/946948.mp3,0.0,240.0,240.0,240.0014512471656,first_4min,44100,multifeature,0.6564067006111145,722,276,5.934991836547852,,,68.99551391601562,276.0,0.258010409705858,69.0,0.0224719047546386,0.9490909576416016,3.008333444595337,1.0152374505996704,0.8664420260082591,0.0207705667843943
track_1370863,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/63/1370863.mp3,0.0,125.71002267573697,125.71002267573697,125.71002267573697,entire_track,44100,multifeature,1.4938331842422483,433,233,3.114398717880249,,,111.48239135742188,233.0,0.2234053480171083,112.0,0.5724637508392334,0.2543103396892547,3.4444351196289062,1.1860086917877195,0.5376620577840969,0.032028685213318
track_1269562,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/62/1269562.mp3,0.0,184.14462585034013,184.14462585034013,184.14462585034013,entire_track,44100,multifeature,1.2225778102874756,675,408,4.463382005691528,,,150.03990173339844,408.0,0.0426719783393984,152.0,0.4597700834274292,0.2309582382440567,3.6655972003936768,1.0539926290512085,0.4502502976383565,0.0764280563656572
track_1171564,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/64/1171564.mp3,0.0,167.2,167.2,167.2,entire_track,44100,multifeature,0.8864662051200867,494,264,4.077450037002564,,,94.86162567138672,264.0,0.1363433759939717,96.0,0.5282257795333862,0.4448669254779815,2.954545497894287,0.9428098201751708,0.6303820202105852,0.0188983082007234
track_996966,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/66/996966.mp3,0.0,240.0,240.0,334.5328117913832,first_4min,44100,multifeature,1.1541792154312134,718,427,6.045690059661865,,,79.99713897705078,427.0,0.0391578462009756,80.0,0.0331753492355346,0.4788732528686523,2.991666555404663,1.0070667266845703,0.5615849597773082,0.187569490108692
track_1407842,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/42/1407842.mp3,0.0,240.0,240.0,255.85333333333327,first_4min,44100,multifeature,3.5059261322021484,739,341,5.82614541053772,,,85.50550842285156,341.0,0.1392972605914707,86.0,0.0,1.0,3.0791666507720947,1.0461770296096802,0.701754826131989,0.0057687115716816
track_1137242,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/42/1137242.mp3,0.0,160.33469387755102,160.33469387755102,160.33469387755102,entire_track,44100,multifeature,-0.1474906951189041,15,329,3.921034574508667,,,123.0893783569336,329.0,0.059725357218287,123.0,0.6086956262588501,0.0823170766234397,0.0935543030500412,0.9412549138069152,0.4852828865916264,0.0727666199528966
track_1009600,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/00/1009600.mp3,0.0,93.70122448979592,93.70122448979592,93.70122448979592,entire_track,44100,multifeature,0.8199000358581543,193,179,2.3308145999908447,,,118.16251373291016,179.0,0.0828386632250009,117.0,0.5144927501678467,0.3764044940471649,2.0597381591796875,0.9237982034683228,0.5193181975503985,0.0413237923696721
track_1033183,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/83/1033183.mp3,0.0,240.0,240.0,426.6217006802721,first_4min,44100,multifeature,3.179246187210083,941,463,6.195313692092896,,,115.84693908691406,463.0,0.0208815384019681,115.0,0.5169299840927124,0.4632034599781036,3.920833349227905,1.2929835319519043,0.5172219549293642,0.0079446773905589
track_243702,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/02/243702.mp3,0.0,240.0,240.0,301.8245804988662,first_4min,44100,multifeature,-0.1747607737779617,18,517,5.772948503494263,,,152.26480102539062,517.0,0.0016853156934165,152.0,0.4461538195610046,0.1395348906517028,0.0750000029802322,0.849759042263031,0.4618790977916052,0.108497488728491
track_1009065,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/65/1009065.mp3,0.0,240.0,240.0,244.2520408163265,first_4min,44100,multifeature,0.837199866771698,1002,423,5.857408046722412,,,112.7807388305664,423.0,0.0204068834609385,112.0,0.3928571343421936,0.1208530813455581,4.175000190734863,0.986966609954834,0.5654774318091678,0.0981135713414199
track_1300020,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/20/1300020.mp3,0.0,234.66666666666663,234.66666666666663,234.66666666666663,entire_track,44100,multifeature,2.524975299835205,1144,360,5.751718759536743,,,89.98040008544922,360.0,0.1689214855499881,91.0,0.434374988079071,0.5041782855987549,4.875,1.0827840566635132,0.6499646679604618,0.0507064658183634
track_1126693,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/93/1126693.mp3,0.0,240.0,240.0,638.8266666666667,first_4min,44100,multifeature,1.8591426610946653,1003,630,6.943194150924683,,,156.13595581054688,630.0,0.1528511910948253,157.0,0.3412408828735351,0.5739268660545349,4.179166793823242,1.2509716749191284,0.3802498149284308,0.0083493987847382
track_25225,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/25/25225.mp3,0.0,86.10065759637189,86.10065759637189,86.10065759637189,entire_track,44100,multifeature,2.240178108215332,161,172,2.154505014419556,,,120.16708374023438,172.0,0.0240579029430665,120.0,0.5060975551605225,0.4736842215061188,1.8699045181274407,1.0037771463394165,0.4994326929251353,0.0098445791083056
track_419879,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/79/419879.mp3,0.0,105.0,105.0,105.0,entire_track,44100,multifeature,2.2372047901153564,512,209,2.643629312515259,,,120.00973510742188,209.0,0.0396797707473402,120.0,0.192307710647583,0.807692289352417,4.876190662384033,1.2550336122512815,0.5000104557436246,0.0050310416673885
track_1111980,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/80/1111980.mp3,0.0,123.60097505668934,123.60097505668934,123.60097505668934,entire_track,44100,multifeature,3.4309444427490234,255,219,4.69103741645813,,,106.94892120361328,219.0,0.2099951776592205,108.0,0.4411764144897461,0.5229358077049255,2.0630905628204346,1.0072582960128784,0.5614329215583451,0.0091056917402394
track_78733,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/33/78733.mp3,0.0,240.0,240.0,268.503537414966,first_4min,44100,multifeature,1.209502935409546,984,678,5.977306365966797,,,172.26536560058594,678.0,0.1189893421491712,172.0,0.0,0.5391432642936707,4.099999904632568,0.9351993203163148,0.3535641108252977,0.01299222298088
track_1273057,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/57/1273057.mp3,0.0,148.45541950113378,148.45541950113378,148.45541950113378,entire_track,44100,multifeature,3.3351521492004395,722,247,3.645928621292114,,,100.02091217041016,247.0,0.1884904806428883,99.0,0.2727272510528564,0.7154471278190613,4.863412857055664,1.3200457096099854,0.5984329719369005,0.0150435710855572
track_1065624,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/24/1065624.mp3,0.0,115.25,115.25,115.25,entire_track,44100,multifeature,2.5421931743621826,357,229,2.867884874343872,,,119.97879791259766,229.0,0.1813412438657825,120.0,0.1598173379898071,0.8070175647735596,3.09761381149292,1.10616135597229,0.5011130903373685,0.00665859756368
track_1366167,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/67/1366167.mp3,0.0,225.39609977324264,225.39609977324264,225.39609977324264,entire_track,44100,multifeature,2.069643259048462,614,598,5.501868724822998,,,162.0226593017578,598.0,0.2617218595058869,161.0,0.0118110179901123,0.8408709764480591,2.724093198776245,1.03105366230011,0.3759143446857605,0.0268812772294028
track_1106792,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/92/1106792.mp3,0.0,204.0643990929705,204.0643990929705,204.0643990929705,entire_track,44100,multifeature,2.6889865398406982,616,304,5.009751319885254,,,90.01209259033203,304.0,0.071063285524721,89.0,0.4662162661552429,0.5214521288871765,3.0186550617218018,1.3337082862854004,0.6683591755703338,0.013609859475847
track_957939,,essentia_direct_first4min,essentia_rhythm_first4min_v1,ok,/workspace/MTG_Jamendo_7324_full_quality/audio/39/957939.mp3,0.0,233.1428571428572,233.1428571428572,233.1428571428572,entire_track,44100,multifeature,1.274240255355835,658,531,8.741446495056152,,,139.97463989257812,531.0,0.1178401982078552,140.0,0.1780538558959961,0.7490565776824951,2.822304010391236,0.9527729153633118,0.4376742273569107,0.0367753432769009
