TRACK_ID,ARTIST_ID,ALBUM_ID,PATH,DURATION,genres,instruments,target_genres
track_1267132,artist_366613,album_151421,32/1267132.mp3,202.4,"[""classical"", ""soundtrack""]","[""piano""]","[""classical""]"
track_0202186,artist_008094,album_030054,86/202186.mp3,331.7,"[""electronic""]","[""piano""]","[""electronic""]"
track_1067699,artist_437999,album_126196,99/1067699.mp3,250.8,"[""indie"", ""instrumentalrock"", ""poprock"", ""rock""]","[""bass"", ""drums"", ""electricguitar"", ""electricpiano"", ""harmonica"", ""piano"", ""voice""]","[""rock""]"
track_0018865,artist_002816,album_002659,65/18865.mp3,250.0,"[""classical"", ""electronic"", ""triphop""]","[""piano""]","[""classical"", ""electronic""]"
track_0151141,artist_338247,album_021576,41/151141.mp3,137.2,"[""classical""]","[""piano""]","[""classical""]"
track_1264197,artist_351616,album_151122,97/1264197.mp3,127.7,"[""groove"", ""hiphop"", ""rap""]","[""beat"", ""piano""]","[""hiphop""]"
track_0986860,artist_005240,album_116154,60/986860.mp3,207.8,"[""easylistening"", ""jazz"", ""soundtrack""]","[""bass"", ""piano"", ""saxophone""]","[""jazz""]"
track_1186162,artist_457665,album_142773,62/1186162.mp3,217.1,"[""folk"", ""pop"", ""popfolk""]","[""guitar"", ""organ""]","[""folk""]"
track_0352691,artist_350716,album_046157,91/352691.mp3,167.6,"[""classical""]","[""piano""]","[""classical""]"
track_1339230,artist_365072,album_158206,30/1339230.mp3,196.6,"[""classical"", ""orchestral""]","[""harp"", ""strings""]","[""classical""]"
track_1098401,artist_341346,album_131025,01/1098401.mp3,428.4,"[""jazz""]","[""bass"", ""drums"", ""electricguitar"", ""saxophone""]","[""jazz""]"
track_1107251,artist_339779,album_132225,51/1107251.mp3,228.6,"[""hiphop""]","[""electricguitar"", ""piano""]","[""hiphop""]"
track_0387422,artist_003944,album_048892,22/387422.mp3,32.0,"[""funk"", ""jazz"", ""pop""]","[""bass""]","[""jazz""]"
track_1398420,artist_439371,album_163735,20/1398420.mp3,216.0,"[""club"", ""hiphop"", ""rap""]","[""synthesizer""]","[""hiphop""]"
track_1375203,artist_466156,album_161685,03/1375203.mp3,179.3,"[""classical"", ""folk""]","[""guitar""]","[""classical"", ""folk""]"
track_1414965,artist_002656,album_165205,65/1414965.mp3,188.9,"[""atmospheric"", ""chillout"", ""classical""]","[""cello"", ""flute""]","[""classical""]"
track_1012592,artist_431101,album_119263,92/1012592.mp3,198.9,"[""hiphop"", ""rap""]","[""computer"", ""drummachine"", ""synthesizer"", ""voice""]","[""hiphop""]"
track_0347638,artist_341393,album_045709,38/347638.mp3,303.5,"[""folk"", ""pop"", ""popfolk""]","[""acousticbassguitar"", ""acousticguitar"", ""drums"", ""harmonica""]","[""folk""]"
track_0565795,artist_359034,album_065452,95/565795.mp3,141.5,"[""funk"", ""hiphop"", ""jazz"", ""soul""]","[""bass"", ""bell"", ""bongo"", ""brass"", ""cello"", ""clarinet"", ""classicalguitar"", ""drums"", ""electricguitar"", ""electricpiano"", ""flute"", ""guitar"", ""harp"", ""horn"", ""keyboard"", ""orchestra"", ""piano"", ""rhodes"", ""saxophone"", ""synthesizer"", ""trombone"", ""trumpet"", ""violin"", ""voice""]","[""jazz"", ""hiphop""]"
track_0151019,artist_338247,album_021576,19/151019.mp3,128.8,"[""classical""]","[""piano""]","[""classical""]"
track_1398413,artist_439371,album_163735,13/1398413.mp3,204.7,"[""hiphop"", ""rap""]","[""brass""]","[""hiphop""]"
track_1027899,artist_348448,album_120865,99/1027899.mp3,122.5,"[""fusion"", ""grunge"", ""rock""]","[""saxophone""]","[""rock""]"
track_0275863,artist_347166,album_038873,63/275863.mp3,751.5,"[""classical""]","[""piano""]","[""classical""]"
track_0897320,artist_341278,album_105570,20/897320.mp3,225.2,"[""hiphop""]","[""beat"", ""drummachine"", ""piano""]","[""hiphop""]"
track_1186993,artist_350876,album_142819,93/1186993.mp3,164.6,"[""electropop"", ""rock""]","[""guitar"", ""synthesizer""]","[""rock""]"
track_0810895,artist_005279,album_094766,95/810895.mp3,221.0,"[""indie"", ""rock""]","[""bass"", ""drums"", ""electricguitar""]","[""rock""]"
track_0608912,artist_361274,album_070504,12/608912.mp3,207.6,"[""jazz"", ""lounge""]","[""computer"", ""electricguitar"", ""piano"", ""synthesizer""]","[""jazz""]"
track_1182881,artist_458918,album_142352,81/1182881.mp3,302.8,"[""electronic"", ""experimental"", ""rock""]","[""guitar"", ""piano""]","[""rock"", ""electronic""]"
track_1096088,artist_375104,album_130690,88/1096088.mp3,108.3,"[""rock""]","[""bass"", ""drums"", ""electricguitar""]","[""rock""]"
track_1030099,artist_343747,album_121125,99/1030099.mp3,268.1,"[""chillout"", ""electronic"", ""electronica""]","[""computer"", ""synthesizer""]","[""electronic""]"
track_0646647,artist_362433,album_074942,47/646647.mp3,228.0,"[""classical"", ""soundtrack""]","[""cello"", ""doublebass"", ""drums"", ""harp"", ""orchestra"", ""trombone"", ""violin""]","[""classical""]"
track_1162379,artist_003374,album_139636,79/1162379.mp3,196.0,"[""electronic""]","[""synthesizer""]","[""electronic""]"
track_1065623,artist_437812,album_125874,23/1065623.mp3,164.7,"[""ambient"", ""edm"", ""electronic"", ""soundtrack""]","[""acousticguitar"", ""drummachine"", ""drums"", ""electricguitar"", ""pipeorgan"", ""sampler"", ""synthesizer"", ""violin""]","[""electronic""]"
track_1416232,artist_467232,album_165314,32/1416232.mp3,229.3,"[""classical"", ""country"", ""rock""]","[""guitar"", ""violin""]","[""classical"", ""rock""]"
track_0962591,artist_359034,album_113145,91/962591.mp3,135.4,"[""chillout"", ""hiphop"", ""jazz""]","[""bass"", ""beat"", ""cello"", ""computer"", ""drums"", ""electricguitar"", ""electricpiano"", ""piano"", ""rhodes"", ""synthesizer"", ""trumpet""]","[""jazz"", ""hiphop""]"
track_0784879,artist_008004,album_092109,79/784879.mp3,168.8,"[""ambient"", ""chillout"", ""funk"", ""rock""]","[""drums"", ""electricguitar"", ""rhodes"", ""synthesizer""]","[""rock""]"
track_0607862,artist_361226,album_070346,62/607862.mp3,243.9,"[""blues"", ""rock""]","[""acousticguitar"", ""bass"", ""drums"", ""electricguitar""]","[""rock""]"
track_0891609,artist_359034,album_104860,09/891609.mp3,166.0,"[""electronic"", ""experimental"", ""hiphop"", ""triphop""]","[""bass"", ""classicalguitar"", ""computer"", ""rhodes"", ""sampler"", ""saxophone"", ""synthesizer"", ""trumpet""]","[""electronic"", ""hiphop""]"
track_1372502,artist_492959,album_161443,02/1372502.mp3,313.0,"[""folk"", ""indie""]","[""bass"", ""drums"", ""guitar""]","[""folk""]"
track_1221307,artist_350065,album_146498,07/1221307.mp3,180.1,"[""classical""]","[""cello"", ""violin""]","[""classical""]"
track_0752115,artist_367711,album_088025,15/752115.mp3,218.5,"[""hardrock"", ""heavymetal"", ""metal"", ""rock""]","[""bass"", ""classicalguitar"", ""drums"", ""electricguitar"", ""voice""]","[""rock""]"
track_0246452,artist_338876,album_035653,52/246452.mp3,228.7,"[""folk"", ""pop"", ""reggae"", ""rock"", ""ska""]","[""guitar""]","[""rock"", ""folk""]"
track_1148259,artist_443392,album_137685,59/1148259.mp3,286.2,"[""classical"", ""country"", ""poprock"", ""rock""]","[""acousticguitar"", ""drums"", ""electricguitar"", ""flute"", ""harmonica"", ""oboe"", ""orchestra"", ""strings""]","[""classical"", ""rock""]"
track_0565803,artist_359034,album_065452,03/565803.mp3,165.0,"[""funk"", ""hiphop"", ""jazz"", ""soul""]","[""bass"", ""bell"", ""bongo"", ""brass"", ""cello"", ""clarinet"", ""classicalguitar"", ""drums"", ""electricguitar"", ""electricpiano"", ""flute"", ""guitar"", ""harp"", ""horn"", ""keyboard"", ""orchestra"", ""piano"", ""rhodes"", ""saxophone"", ""synthesizer"", ""trombone"", ""trumpet"", ""violin"", ""voice""]","[""jazz"", ""hiphop""]"
track_1074904,artist_428489,album_128059,04/1074904.mp3,109.1,"[""classical"", ""soundtrack""]","[""bass"", ""drums"", ""piano"", ""sampler""]","[""classical""]"
track_1202189,artist_462917,album_144454,89/1202189.mp3,99.1,"[""hiphop"", ""pop"", ""rnb""]","[""beat""]","[""hiphop""]"
track_0361003,artist_343767,album_046816,03/361003.mp3,332.8,"[""easylistening"", ""folk"", ""pop"", ""popfolk"", ""singersongwriter""]","[""acousticguitar"", ""piano"", ""violin""]","[""folk""]"
track_0802279,artist_359034,album_093877,79/802279.mp3,125.4,"[""hiphop"", ""jazz"", ""rap"", ""triphop""]","[""acousticbassguitar"", ""bass"", ""brass"", ""drums"", ""electricguitar"", ""electricpiano"", ""saxophone"", ""synthesizer"", ""trumpet"", ""voice""]","[""jazz"", ""hiphop""]"
track_1388865,artist_007805,album_162888,65/1388865.mp3,160.6,"[""jazz"", ""pop""]","[""rhodes""]","[""jazz""]"
track_0026228,artist_003901,album_003591,28/26228.mp3,223.4,"[""blues"", ""improvisation"", ""jazz""]","[""guitar""]","[""jazz""]"
track_0517483,artist_356877,album_060538,83/517483.mp3,88.0,"[""classical"", ""orchestral""]","[""orchestra""]","[""classical""]"
track_0076977,artist_007841,album_006943,77/76977.mp3,177.3,"[""folk"", ""instrumentalpop""]","[""guitar""]","[""folk""]"
track_1253423,artist_478952,album_149969,23/1253423.mp3,167.7,"[""classical"", ""indie""]","[""drums"", ""piano""]","[""classical""]"
track_1064329,artist_426809,album_125712,29/1064329.mp3,257.3,"[""electronic"", ""folk"", ""pop""]","[""electricpiano"", ""keyboard""]","[""electronic"", ""folk""]"
track_0941154,artist_343767,album_110571,54/941154.mp3,297.9,"[""folk"", ""pop"", ""popfolk"", ""singersongwriter""]","[""acousticguitar"", ""piano""]","[""folk""]"
track_1419495,artist_347673,album_165614,95/1419495.mp3,113.1,"[""classical""]","[""piano""]","[""classical""]"
track_1168808,artist_448635,album_140597,08/1168808.mp3,236.9,"[""easylistening"", ""electronic"", ""newage"", ""soundtrack""]","[""synthesizer""]","[""electronic""]"
track_0166577,artist_339527,album_024435,77/166577.mp3,126.3,"[""alternative"", ""country"", ""folk""]","[""acousticguitar""]","[""folk""]"
track_1165530,artist_432148,album_140121,30/1165530.mp3,88.9,"[""electronic"", ""hiphop"", ""pop""]","[""acousticguitar"", ""computer"", ""electricpiano"", ""guitar"", ""percussion"", ""piano""]","[""electronic"", ""hiphop""]"
track_1075187,artist_359034,album_128067,87/1075187.mp3,105.2,"[""chillout"", ""electronic"", ""hiphop"", ""soundtrack"", ""triphop""]","[""bass"", ""bell"", ""cello"", ""computer"", ""drums"", ""electricguitar"", ""electricpiano"", ""harp"", ""keyboard"", ""piano"", ""rhodes"", ""saxophone"", ""synthesizer"", ""trombone"", ""trumpet"", ""violin"", ""voice""]","[""electronic"", ""hiphop""]"
track_1201476,artist_363592,album_144392,76/1201476.mp3,202.7,"[""african"", ""hiphop"", ""world""]","[""drummachine"", ""guitar"", ""sampler""]","[""hiphop""]"
track_0976784,artist_421686,album_115108,84/976784.mp3,140.5,"[""electronic"", ""jazz"", ""lounge""]","[""electricpiano"", ""synthesizer"", ""violin""]","[""electronic"", ""jazz""]"
track_1117572,artist_443173,album_133535,72/1117572.mp3,61.1,"[""ambient"", ""fusion"", ""jazz"", ""techno""]","[""trumpet""]","[""jazz""]"
track_1067257,artist_437770,album_126165,57/1067257.mp3,314.9,"[""classical""]","[""cello"", ""classicalguitar"", ""viola"", ""violin""]","[""classical""]"
track_1170737,artist_339048,album_140943,37/1170737.mp3,253.9,"[""folk"", ""popfolk""]","[""acousticguitar"", ""electricpiano"", ""voice""]","[""folk""]"
track_0957461,artist_007805,album_112591,61/957461.mp3,128.1,"[""folk"", ""soundtrack""]","[""acousticguitar"", ""electricguitar"", ""piano""]","[""folk""]"
track_0134799,artist_337989,album_019244,99/134799.mp3,258.8,"[""country"", ""folk"", ""singersongwriter""]","[""guitar""]","[""folk""]"
track_1167578,artist_370789,album_140411,78/1167578.mp3,233.7,"[""easylistening"", ""jazz""]","[""horn""]","[""jazz""]"
track_0126063,artist_003799,album_017667,63/126063.mp3,244.1,"[""ambient"", ""downtempo"", ""electronic"", ""experimental""]","[""computer"", ""electricpiano"", ""synthesizer"", ""voice""]","[""electronic""]"
track_0011773,artist_000696,album_001741,73/11773.mp3,122.6,"[""blues"", ""bossanova"", ""improvisation"", ""jazz""]","[""guitar""]","[""jazz""]"
track_0119404,artist_337712,album_017151,04/119404.mp3,227.4,"[""hardrock"", ""indie"", ""instrumentalrock"", ""rock""]","[""bass"", ""drums"", ""electricguitar"", ""synthesizer""]","[""rock""]"
track_1371097,artist_490499,album_160413,97/1371097.mp3,178.2,"[""dance"", ""electronic"", ""house""]","[""piano"", ""synthesizer""]","[""electronic""]"
track_0166592,artist_339527,album_024435,92/166592.mp3,253.6,"[""blues"", ""folk"", ""popfolk"", ""rock""]","[""acousticguitar"", ""harmonica""]","[""rock"", ""folk""]"
track_1222011,artist_437980,album_146587,11/1222011.mp3,179.3,"[""folk"", ""popfolk"", ""poprock""]","[""percussion"", ""violin""]","[""folk""]"
track_1416533,artist_350065,album_165345,33/1416533.mp3,172.7,"[""ambient"", ""classical""]","[""clarinet"", ""flute"", ""piano""]","[""classical""]"
track_0802295,artist_359034,album_093880,95/802295.mp3,291.1,"[""chillout"", ""hiphop"", ""lounge"", ""triphop""]","[""bass"", ""brass"", ""drums"", ""rhodes"", ""strings"", ""synthesizer"", ""trumpet""]","[""hiphop""]"
track_1244713,artist_341528,album_149131,13/1244713.mp3,528.7,"[""chillout"", ""electronic"", ""newage""]","[""synthesizer""]","[""electronic""]"
track_0579644,artist_007063,album_066860,44/579644.mp3,175.3,"[""easylistening"", ""folk"", ""pop"", ""popfolk""]","[""acousticguitar"", ""piano""]","[""folk""]"
track_1160114,artist_349110,album_139331,14/1160114.mp3,173.4,"[""folk""]","[""classicalguitar""]","[""folk""]"
track_0718301,artist_366162,album_083791,01/718301.mp3,152.5,"[""bossanova"", ""easylistening"", ""jazz""]","[""acousticguitar"", ""electricpiano""]","[""jazz""]"
track_0704690,artist_365550,album_082172,90/704690.mp3,240.9,"[""jazz""]","[""bass"", ""bongo"", ""electricguitar"", ""piano"", ""pipeorgan"", ""trumpet""]","[""jazz""]"
track_0362253,artist_346032,album_046884,53/362253.mp3,170.8,"[""easylistening"", ""jazz"", ""soundtrack""]","[""piano""]","[""jazz""]"
track_1066893,artist_434276,album_126108,93/1066893.mp3,317.6,"[""funk"", ""jazz"", ""jazzfunk"", ""progressive"", ""worldfusion""]","[""bass"", ""drums"", ""electricguitar"", ""electricpiano""]","[""jazz""]"
track_0368742,artist_351337,album_047420,42/368742.mp3,266.4,"[""indie"", ""rock""]","[""bass"", ""drums"", ""electricguitar"", ""guitar"", ""voice""]","[""rock""]"
track_1326800,artist_437778,album_156661,00/1326800.mp3,315.1,"[""hiphop"", ""house"", ""techno""]","[""drums"", ""guitar"", ""pad""]","[""hiphop""]"
track_1119020,artist_006615,album_133737,20/1119020.mp3,290.8,"[""ambient"", ""rock""]","[""acousticguitar"", ""bass"", ""drums"", ""electricguitar"", ""trombone"", ""voice""]","[""rock""]"
track_1067290,artist_351337,album_126162,90/1067290.mp3,222.4,"[""alternative"", ""indie"", ""rock"", ""soundtrack""]","[""bass"", ""drums"", ""electricguitar""]","[""rock""]"
track_1117565,artist_443173,album_133535,65/1117565.mp3,121.1,"[""dance"", ""jazz""]","[""bass"", ""electricguitar""]","[""jazz""]"
track_1201480,artist_363592,album_144392,80/1201480.mp3,307.7,"[""90s"", ""hiphop"", ""rap""]","[""drummachine"", ""electricpiano"", ""sampler""]","[""hiphop""]"
track_1143218,artist_367979,album_137076,18/1143218.mp3,140.0,"[""alternative"", ""grunge"", ""rock""]","[""bass"", ""drums"", ""electricguitar""]","[""rock""]"
track_1110512,artist_441505,album_132664,12/1110512.mp3,47.6,"[""ambient"", ""electronic""]","[""cello"", ""drummachine"", ""synthesizer"", ""viola"", ""violin""]","[""electronic""]"
track_1181303,artist_339941,album_142161,03/1181303.mp3,170.8,"[""folk"", ""pop"", ""popfolk""]","[""guitar""]","[""folk""]"
track_0272986,artist_347166,album_038649,86/272986.mp3,57.2,"[""classical""]","[""piano""]","[""classical""]"
track_1414154,artist_459669,album_165105,54/1414154.mp3,416.2,"[""funk"", ""fusion"", ""jazz""]","[""bass"", ""drums"", ""guitar"", ""keyboard""]","[""jazz""]"
track_1205065,artist_463180,album_144559,65/1205065.mp3,216.0,"[""chillout"", ""disco"", ""electronic"", ""soundtrack""]","[""guitar""]","[""electronic""]"
track_0533166,artist_358003,album_062210,66/533166.mp3,152.0,"[""classical"", ""soundtrack""]","[""cello"", ""doublebass"", ""piano"", ""viola"", ""violin""]","[""classical""]"
track_1122016,artist_437998,album_134087,16/1122016.mp3,153.0,"[""classical""]","[""piano"", ""strings"", ""violin""]","[""classical""]"
track_1001312,artist_429975,album_117834,12/1001312.mp3,281.3,"[""classical"", ""easylistening"", ""orchestral"", ""soundtrack"", ""symphonic""]","[""acousticguitar"", ""doublebass"", ""drums"", ""keyboard"", ""piano"", ""strings"", ""viola"", ""violin""]","[""classical""]"
track_1169840,artist_444409,album_140761,40/1169840.mp3,729.7,"[""ambient"", ""chillout"", ""electronic"", ""postrock""]","[""computer"", ""electricguitar""]","[""electronic""]"
track_1084190,artist_439398,album_129138,90/1084190.mp3,191.1,"[""classical"", ""orchestral""]","[""synthesizer""]","[""classical""]"
track_1111827,artist_003799,album_132792,27/1111827.mp3,430.9,"[""ambient"", ""downtempo"", ""electronic"", ""soundtrack""]","[""drummachine"", ""saxophone"", ""synthesizer""]","[""electronic""]"
track_0293162,artist_001885,album_040427,62/293162.mp3,273.1,"[""alternative"", ""folk"", ""rock""]","[""bass"", ""drums"", ""electricguitar""]","[""rock"", ""folk""]"
track_0341608,artist_350184,album_045086,08/341608.mp3,199.1,"[""dance"", ""electronic""]","[""beat""]","[""electronic""]"
track_1369696,artist_459669,album_161130,96/1369696.mp3,445.9,"[""pop"", ""rock""]","[""bass"", ""drums"", ""guitar"", ""keyboard""]","[""rock""]"
track_1327796,artist_367301,album_157165,96/1327796.mp3,227.0,"[""alternative"", ""pop"", ""rock""]","[""bass"", ""drums"", ""electricguitar"", ""piano""]","[""rock""]"
track_0946948,artist_363203,album_111254,48/946948.mp3,240.0,"[""dubstep"", ""electronic""]","[""synthesizer""]","[""electronic""]"
track_1370863,artist_466156,album_161262,63/1370863.mp3,125.8,"[""blues"", ""country"", ""jazz""]","[""guitar""]","[""jazz""]"
track_1269562,artist_432273,album_151644,62/1269562.mp3,184.2,"[""chillout"", ""classical"", ""soundtrack""]","[""piano""]","[""classical""]"
track_1171564,artist_437999,album_141079,64/1171564.mp3,167.2,"[""pop"", ""rock"", ""rocknroll""]","[""bass"", ""drums"", ""guitar"", ""keyboard""]","[""rock""]"
track_0996966,artist_007805,album_117295,66/996966.mp3,334.6,"[""folk"", ""popfolk"", ""soundtrack""]","[""acousticguitar"", ""bass"", ""electricguitar""]","[""folk""]"
track_1407842,artist_438603,album_164540,42/1407842.mp3,255.9,"[""alternative"", ""punkrock"", ""rock""]","[""guitar""]","[""rock""]"
track_1137242,artist_439567,album_136587,42/1137242.mp3,160.4,"[""ambient"", ""classical"", ""electronic""]","[""cello"", ""keyboard"", ""orchestra"", ""strings"", ""synthesizer"", ""viola"", ""violin"", ""voice""]","[""classical"", ""electronic""]"
track_1009600,artist_431065,album_118866,00/1009600.mp3,93.7,"[""classical"", ""soundtrack""]","[""cello"", ""clarinet"", ""doublebass"", ""flute"", ""harp"", ""piano"", ""viola"", ""violin""]","[""classical""]"
track_1033183,artist_341346,album_121606,83/1033183.mp3,426.7,"[""jazz"", ""jazzfusion""]","[""piano""]","[""jazz""]"
track_0243702,artist_337058,album_035321,02/243702.mp3,301.9,"[""classical""]","[""voice""]","[""classical""]"
track_1009065,artist_346032,album_118760,65/1009065.mp3,244.3,"[""ambient"", ""classical"", ""soundtrack""]","[""piano""]","[""classical""]"
track_1300020,artist_337741,album_154723,20/1300020.mp3,234.7,"[""ambient"", ""electronic"", ""techno""]","[""synthesizer""]","[""electronic""]"
track_1126693,artist_341346,album_134843,93/1126693.mp3,638.9,"[""jazz"", ""jazzfusion""]","[""bass"", ""drums"", ""piano""]","[""jazz""]"
track_0025225,artist_003786,album_003476,25/25225.mp3,86.2,"[""classical"", ""newage""]","[""piano""]","[""classical""]"
track_0419879,artist_353259,album_051563,79/419879.mp3,105.0,"[""chillout"", ""dance"", ""easylistening"", ""electronic"", ""house"", ""lounge""]","[""synthesizer""]","[""electronic""]"
track_1111980,artist_441505,album_132806,80/1111980.mp3,123.6,"[""classical"", ""electronic""]","[""piano"", ""synthesizer"", ""viola""]","[""classical"", ""electronic""]"
track_0078733,artist_007872,album_007168,33/78733.mp3,268.5,"[""chillout"", ""country"", ""folk"", ""indie"", ""pop"", ""popfolk"", ""rock"", ""singersongwriter"", ""soundtrack""]","[""guitar""]","[""rock"", ""folk""]"
track_1273057,artist_437980,album_151997,57/1273057.mp3,148.5,"[""folk"", ""pop"", ""popfolk""]","[""ukulele""]","[""folk""]"
track_1065624,artist_437812,album_125874,24/1065624.mp3,115.3,"[""ambient"", ""edm"", ""electronic"", ""soundtrack""]","[""acousticguitar"", ""drummachine"", ""drums"", ""electricguitar"", ""pipeorgan"", ""sampler"", ""synthesizer"", ""violin""]","[""electronic""]"
track_1366167,artist_492259,album_160757,67/1366167.mp3,225.4,"[""blues"", ""jazz"", ""soundtrack""]","[""keyboard"", ""piano"", ""trumpet""]","[""jazz""]"
track_1106792,artist_442163,album_132174,92/1106792.mp3,204.1,"[""classical"", ""soundtrack""]","[""drums"", ""piano"", ""voice""]","[""classical""]"
track_0957939,artist_420364,album_112643,39/957939.mp3,233.2,"[""ambient"", ""electronic"", ""rock"", ""techno""]","[""electricpiano"", ""synthesizer""]","[""rock"", ""electronic""]"
track_1026349,artist_432709,album_120656,49/1026349.mp3,148.9,"[""electronic""]","[""synthesizer""]","[""electronic""]"
track_1380655,artist_459669,album_162161,55/1380655.mp3,567.6,"[""pop"", ""rock""]","[""bass"", ""drums"", ""guitar"", ""keyboard""]","[""rock""]"
track_1293737,artist_484946,album_154055,37/1293737.mp3,261.9,"[""hiphop"", ""triphop""]","[""beat""]","[""hiphop""]"
track_1248620,artist_454470,album_149507,20/1248620.mp3,184.7,"[""downtempo"", ""electronic"", ""hiphop""]","[""beat""]","[""electronic"", ""hiphop""]"
track_0659886,artist_359034,album_076553,86/659886.mp3,162.5,"[""experimental"", ""hiphop"", ""triphop""]","[""bass"", ""bongo"", ""brass"", ""cello"", ""clarinet"", ""computer"", ""drummachine"", ""drums"", ""electricguitar"", ""electricpiano"", ""flute"", ""harp"", ""keyboard"", ""piano"", ""strings"", ""synthesizer"", ""trombone"", ""trumpet"", ""violin"", ""voice""]","[""hiphop""]"
track_1021755,artist_428971,album_120128,55/1021755.mp3,167.3,"[""experimental"", ""hiphop"", ""rap"", ""trance""]","[""drummachine"", ""electricpiano"", ""sampler""]","[""hiphop""]"
track_0271875,artist_347023,album_038575,75/271875.mp3,39.4,"[""classical""]","[""piano""]","[""classical""]"
track_1125824,artist_351968,album_134922,24/1125824.mp3,233.6,"[""alternative"", ""folk"", ""rock""]","[""accordion"", ""violin""]","[""rock"", ""folk""]"
track_1315934,artist_426809,album_156164,34/1315934.mp3,217.2,"[""folk"", ""singersongwriter""]","[""guitar""]","[""folk""]"
track_1313338,artist_454470,album_155938,38/1313338.mp3,180.0,"[""electronic"", ""hiphop"", ""triphop""]","[""beat""]","[""electronic"", ""hiphop""]"
track_1034277,artist_434091,album_121758,77/1034277.mp3,259.6,"[""newage"", ""pop"", ""poprock"", ""rock""]","[""acousticbassguitar"", ""classicalguitar"", ""drums"", ""electricguitar"", ""synthesizer""]","[""rock""]"
track_0162038,artist_007872,album_023755,38/162038.mp3,214.2,"[""chillout"", ""folk"", ""pop"", ""popfolk"", ""singersongwriter"", ""soundtrack""]","[""guitar""]","[""folk""]"
track_0157676,artist_000533,album_022656,76/157676.mp3,225.5,"[""electronic"", ""synthpop""]","[""computer"", ""synthesizer""]","[""electronic""]"
track_1057806,artist_373214,album_124755,06/1057806.mp3,38.5,"[""classical"", ""folk""]","[""accordion"", ""piano"", ""trumpet""]","[""classical"", ""folk""]"
track_1132793,artist_434945,album_135869,93/1132793.mp3,184.4,"[""classical""]","[""orchestra"", ""voice""]","[""classical""]"
track_1289133,artist_354858,album_153638,33/1289133.mp3,212.6,"[""classical"", ""jazz""]","[""piano""]","[""classical"", ""jazz""]"
track_1400608,artist_478234,album_163913,08/1400608.mp3,107.1,"[""folk"", ""hardrock"", ""rock""]","[""bass"", ""drums"", ""guitar"", ""voice""]","[""rock"", ""folk""]"
track_1417342,artist_482355,album_165420,42/1417342.mp3,49.9,"[""classical"", ""experimental""]","[""strings""]","[""classical""]"
track_1086259,artist_341346,album_129490,59/1086259.mp3,707.2,"[""jazz"", ""jazzfusion""]","[""acousticbassguitar"", ""drums"", ""piano"", ""trumpet""]","[""jazz""]"
track_0949223,artist_005240,album_111582,23/949223.mp3,203.5,"[""classical"", ""orchestral"", ""soundtrack""]","[""flute"", ""piano"", ""strings"", ""violin""]","[""classical""]"
track_0352684,artist_350716,album_046157,84/352684.mp3,163.6,"[""classical"", ""soundtrack""]","[""piano""]","[""classical""]"
track_0711253,artist_359034,album_083048,53/711253.mp3,153.5,"[""funk"", ""hiphop"", ""jazz""]","[""bass"", ""bell"", ""bongo"", ""brass"", ""cello"", ""clarinet"", ""classicalguitar"", ""computer"", ""drummachine"", ""drums"", ""electricguitar"", ""electricpiano"", ""flute"", ""guitar"", ""harp"", ""horn"", ""keyboard"", ""piano"", ""rhodes"", ""saxophone"", ""strings"", ""trombone"", ""trumpet"", ""violin""]","[""jazz"", ""hiphop""]"
track_1064323,artist_426809,album_125712,23/1064323.mp3,140.1,"[""electronic"", ""folk"", ""pop""]","[""electricpiano"", ""keyboard""]","[""electronic"", ""folk""]"
track_1028800,artist_359034,album_120936,00/1028800.mp3,206.0,"[""chillout"", ""funk"", ""hiphop"", ""jazz"", ""soul""]","[""bass"", ""computer"", ""drummachine"", ""drums"", ""electricguitar"", ""electricpiano"", ""guitar"", ""horn"", ""oboe"", ""orchestra"", ""piano"", ""rhodes"", ""saxophone"", ""strings"", ""synthesizer"", ""trombone"", ""trumpet"", ""ukulele"", ""violin"", ""voice""]","[""jazz"", ""hiphop""]"
track_1307834,artist_343767,album_155433,34/1307834.mp3,242.4,"[""folk"", ""pop""]","[""acousticguitar"", ""drums""]","[""folk""]"
track_0811117,artist_356592,album_094750,17/811117.mp3,75.6,"[""classical"", ""soundtrack""]","[""cello"", ""piano""]","[""classical""]"
track_1110523,artist_441505,album_132665,23/1110523.mp3,76.4,"[""alternative"", ""electronic""]","[""drummachine"", ""piano"", ""synthesizer""]","[""electronic""]"
track_0915277,artist_003917,album_108348,77/915277.mp3,100.0,"[""downtempo"", ""electronic"", ""triphop""]","[""drummachine""]","[""electronic""]"
track_0556375,artist_359034,album_064662,75/556375.mp3,163.0,"[""experimental"", ""funk"", ""hiphop"", ""jazz"", ""soul""]","[""accordion"", ""bell"", ""bongo"", ""brass"", ""cello"", ""clarinet"", ""classicalguitar"", ""drummachine"", ""drums"", ""electricguitar"", ""electricpiano"", ""flute"", ""guitar"", ""keyboard"", ""percussion"", ""piano"", ""rhodes"", ""saxophone"", ""strings"", ""synthesizer"", ""trumpet"", ""violin"", ""voice""]","[""jazz"", ""hiphop""]"
track_1369647,artist_459669,album_161124,47/1369647.mp3,304.0,"[""fusion"", ""jazz"", ""rock""]","[""bass"", ""drums"", ""guitar""]","[""rock"", ""jazz""]"
